"id","memberID","img","groupID","selection_class","agenttype1","agenttype2","gender","last_name","first_name","other_name","birthday","birth_location","birth_location_map","deathday","death_location","workplace","knows","shortbio","data_evaluation","authority_record","authority_organization"
"1045","","","","7","Person","Contemporary","","Wichelhausen","Johann","","","","","","","","","","","",""
"1046","","","","7","Person","Contemporary","female","Wild","","","","","","","","","","","","",""
"1047","","","","7","Person","Contemporary","","Wild","Heinrich","","","","","","","","","Parson","","",""
"1048","","","","7","Person","Contemporary","","Willi ","Hans Jakob","","","","","","","","","","","",""
"1049","","","","7","Person","Contemporary","","Willigis","","","","","","","","","","Erzbischof von Mainz","","",""
"1050","","","","7","Person","Contemporary","","Wirz","Johann Heinrich","","","","","","","","","Pastor","","",""
"1051","","","","7","Person","Contemporary","","Zahn  ","Adolf","","","","","","","","","","","",""
"1052","","","","7","Person","Contemporary","","Zahn-Schlatter","Cleophea","","","","","","","","","","","",""
"1053","","","","7","Person","Contemporary","","Zeller","Ernst Albert, von","","","","","","","","","","","",""
"1054","","","","7","Person","Contemporary","female","Zeller-Wirz","","","","","","","","","","","","",""
"1055","","","","7","Person","Contemporary","","Ziegler","Jakob Christoph","","","","","","","","","","","",""
"1056","","","","7","Person","Contemporary","","Zimmermann","Luise","","","","","","","","","","","",""
"1057","","","","7","Person","Contemporary","","Zimmern-Knapp","Sophie","","","","","","","","","","","",""
"1058","","","","7","Person","Contemporary","","Zinzendorf","Nikolaus Ludwig, Graf von","","","","","","","","","","","",""
"1059","","","","5","Person","Contemporary","","Regli","Joseph Maria","","01/01/1718 00:00","","","01/01/1870 00:00","","","","","","",""
"1060","","","","5","Person","Contemporary","","Hirzel-Tobler","Maria Elisa","Elise","","","","","","","","","","",""
"1061","","","","5","Person","Contemporary","","Welti ","(Anna) Marie","","01/01/1827 00:00","","","01/01/1847 00:00","Paris","","","","","",""
"1062","DeA","","","5","Person","Contemporary","male","Delaporte","August","","","","","","","","","","","",""
"1063","","","","5","Person","Contemporary","male","Legler","Thomas ","","01/01/1782 00:00","","","01/01/1835 00:00","Axel, Netherlands","Dornhaus, Switzerland","","Participated in the Russian Campaign and sang the Beresina-song",""," 64947569",""
"1064","","","","5","Person","Contemporary","male","Blattman","Franz Josef","","","","","01/01/1812 00:00","Polotz, Russia","","","Died in the russian campaign, motivated Legler to sing the Beresina-song.","","na",""
"1065","NeM1625","","","5","Person","Historical","female","Nemours","Marie, de","","01/01/1625 00:00","","","01/01/1707 00:00","Paris, France","Paris, France","","Tochter des Henri II. d' Orléans-Longueville und der Louise de Bourbon-Soissons. ∞ 1657 Heinrich II. von Savoyen, Hzg. von N. (gestorben 1659). Als gebildete, starke Persönlichkeit begleitete N. ihren Vater zu jenen Unterhandlungen, die 1648 zum Westfäl. Frieden führten, und beteiligte sich mit ihm an der Fronde, bevor sie sich Kardinal Jules Mazarin anschloss. In ihren „Mémoires“ (1709) schildert sie diese Zeit. (HLS)","","2523179 ",""
"1066","","","","5","Person","Contemporary","male","Berthier ","Louis-Alexandre","","01/01/1753 00:00","","","01/01/1815 00:00","Bamberg, Germany","Versailles, France","","Ab 1796 Gefolgsmann Napoleons. 1799-1807 Kriegsminister. 1804 Reichsmarschall, 1805 Generalmajor der Grossen Armee, 1809 Fürst von Wagram. 1810-14 Oberbefehlshaber der Schweizer in franz. Diensten. Nach der Schlacht von Austerlitz 1805 wurde das Fürstentum Neuenburg von Preussen an Frankreich abgetreten. 1806 verlieh Napoleon es B. zusammen mit dem Titel Fürst von Neuenburg und Hzg. von Valangin. B. änderte nichts am polit. System Neuenburgs, bemühte sich jedoch, dessen wirtschaftl. Entwicklung zu fördern und damit auch seine eigenen Einkünfte zu verbessern. Nach dem Sturz Napoleons dankte B. am 3.6.1814 ab. B. hatte sein Fürstentum, wo er sich von einem Gouverneur vertreten liess, nie gesehen, war aber dennoch stets gut unterrichtet. (HLS)","","19775561",""
"1067","","","","5","Person","Contemporary","male","Friedrich Wilhelm III.","","","01/01/1770 00:00","","","01/01/1840 00:00","Berlin, Prussia","Potsdam, Prussia","","Frederick William III was king of Prussia from 1797 to 1840. He ruled Prussia during the difficult times of the Napoleonic wars and the end of the old German Empire. Prince of Neuchâtel 1797–1806 and again 1813–1840, interrupted by the rule by Louis Alexandre Berthier (Wikipedia).  See also: The Prussian Union of Churches (known under various names during its existence) was the church body which emerged in the 1817 from a series of decrees by Frederick William III of Prussia that united the Lutheran Church and the Reformed (Calvinist) Church in Prussia (Wikipedia).","","50016770",""
"1068","","","","5","Person","Contemporary","male","Friedrich Wilhelm IV. ","","","01/01/1795 00:00","","","01/01/1861 00:00","Potsdam, Germany","Kronprinzenpalais, Berlin, Germany","","Frederick William IV, the eldest son and successor of Frederick William III of Prussia, reigned as King of Prussia from 1840 to 1861 (Wikipedia). See also Neuchâtel Crisis.","","89611541",""
"1069","","","","5","Person","Contemporary","male","Pourtalès","Frédéric, de","","01/01/1779 00:00","","","01/01/1861 00:00","Clarens, Switzerland","Neuchâtel, Switzerland","","Leader in the royalis uprising in Neuchâtel 1856.","","37662762",""
"1070","","","","5","Person","Contemporary","female","Amiel","Henri-Frédéric","","01/01/1821 00:00","","","01/01/1881 00:00","Geneva, Switzerland","Geneva, Switzerland","","Der Genfer Dichter Henri-Frédéric Amiel schreibt ein martialisches Marschlied, Roulez tambours, das Soldaten die Ehre des Landes retten lässt; Millionen von Schweizer Schulkindern werden dieses Lied später auswendig lernen müssen.","","39372874",""
"1071","","","","","Abstract","Undefined","other","Death","The","","","","","","","","","","","",""
"1072","","","","","Group","Contemporary","other","Segessers","The","","","","","","","","","","","",""
"1073","HeFFK1811","","","","Person","Contemporary","male","Hecker","Friedrich Franz Karl","","28/09/1811 00:00","Eichtersheim, Großherzogtum Baden","","24/03/1881 00:00","Summerfield, Illinois, USA","","","","","54940069","VIAF   Virtual International Authority File"
"1074","HeAI1812","","","7","Person","Contemporary","male","Herzen","Aleksandr Ivanovich","Алекса́ндр Ива́нович Ге́рцен","06/04/1812 00:00","Moscow, Moskovsky Uyezd, Moscow Governorate, Russian Empire","","21/01/1870 00:00","Paris, France","","","","","295141994","VIAF   Virtual International Authority File"
"1075","","","","7","Person","Contemporary","female","Herzen","Natalie","","","","","","","","","Daughter of Alexander Herzen","","",""
"1076","StF","","","","","","","Stoltze","Friedrich","","21/11/1816 00:00","Frankfurt am Main","","28/03/1891 00:00","Frankfurt am Main","","","Friedrich Stoltze (* 21. November 1816 in Frankfurt am Main; † 28. März 1891 ebenda) war ein deutscher Dichter und Schriftsteller. Er war Journalist und Verleger in Frankfurt am Main und setzte sich zeit seines Lebens publizistisch für die nationale Einigung Deutschlands sowie für ein demokratisches und republikanisches Staatswesen ein. Obwohl der größte Teil seines Werkes aus politischen Schriften besteht, ist er in der Öffentlichkeit seiner Heimatstadt vor allem durch seine Gedichte in Frankfurter Mundart in Erinnerung. Stoltzes Hauptwerk ist die satirische Wochenzeitschrift Frankfurter Latern, die er von 1860 bis zu seinem Tod herausgab. ","","25395461","VIAF   Virtual International Authority File"
"1077","GaFB","","","","Person","Contemporary","male","Gagern,  Baron von "," Friedrich Balduin","","24/10/1794 00:00","Weilburg, Germany","","20/04/1848 00:00","Kandern, Germany","","","Friedrich Balduin Ludwig Freiherr von Gagern (* 24. Oktober 1794 in Weilburg; † 20. April 1848 bei Kandern (im Gefecht auf der Scheideck)) war ein niederländischer General deutscher Herkunft und Befehlshaber der Truppen des Deutschen Bundes gegen den Heckeraufstand.  Gagern entstammte dem alten rügenschen Adelsgeschlecht von Gagern und wurde als ältester von sieben Söhnen des nassauischen Ministers Hans Christoph Ernst von Gagern geboren. Seine Mutter war eine geb. Freiin v. Gaugreben. Er ist ein Bruder des Präsidenten der Frankfurter Nationalversammlung Heinrich von Gagern und des Politikers Maximilian von Gagern. Als Westdeutschland 1795 zum Kriegsschauplatz wurde, folgten die Eltern dem nassauischen Fürstenhaus nach Bayreuth; erst 1800 kehrten sie nach Weilburg zurück. Gagern besuchte das Gymnasium, begleitete seinen Vater mehrfach auf dessen diplomatischen Reisen. Während der Jahre 1809 und 1810 hielt sich Gagern in Paris auf, um sich dort zum Besuch der École polytechnique vorzubereiten. Anschließend studierte er Rechtswissenschaften in Göttingen, Marburg und Gießen.  In Göttingen wurde er 1810 Mitglied der Corps Hannovera und Rhenania.[1] 1814 wurde er Mitglied der Burschenschaft Teutonia Heidelberg und 1817 war er Mitgründer der Heidelberger Burschenschaft. ","","59867444","VIAF   Virtual International Authority File"
"1078","","","","7","Person","Contemporary","male","Struve, von","Gustav Karl Johann ChristianGustav","Gustav Struve ","11/10/1805 00:00","München","","21/08/1870 00:00","Wien","","","Gustav Karl Johann Christian von Struve bzw. nach der Ablegung seines Adelstitels im Jahre 1847 Gustav Struve (* 11. Oktober 1805 in München; † 21. August 1870 in Wien) war ein deutscher Rechtsanwalt und Publizist im Großherzogtum Baden. Als radikaldemokratischer Politiker in der Märzrevolution trat er für ein föderativ-republikanisches Staatswesen im Sinne der Großdeutschen Lösung ein. ","","27867764","VIAF   Virtual International Authority File"
"1079","","","","7","Person","Contemporary","male","cancel","","","","","","","","","","Der Mann, der früher mit Hintansetzung seiner Lebenshoffnungen sich einem Mißbrauch unter dem alten Regiment entgegengesetzt hatte, der - die Wünsche und das in denselben begründete Wahlrecht einer Gemeinde ehrend - von seiner gesicherten Ernennung und von"" seiner jetzigen Gemeinde zurückgetreten war - der wurde nun in derselben Gemeinde als versteckter Aristokrat verschrien und als solcher einer langen, planmäßigen Verfolgung unterworfen. -   Was ist das Urteil der Menge?  ","","",""
"1080","AYR000","","","7","Person","Contemporary","female","Ab Yberg-Reding","unkown","","","","","","","","","Sister of Alois Reding  Von seinen Kindern - die Töchter stehn in meinem lebendigen Andenken - lebt nur noch die Frau Zeller-Wirz, die Freundin unserer frühen Jahre, bei ihrer Tochter, Frau Oberst Ott, in Zürich.  Ihm, dem Vater Wirz, hatten wir denn auch eine Freundschaft zu danken, die unsere Jugend mit eigentümlichem Glanze übergoß.   Er hatte bei einem Aufenthalt auf dem Rigi (1805) die Bekanntschaft einer edlen Schwyzerin, Frau Ab-yberg-Reding, der Schwester des Eidgenossen ""ohne Furcht und ohne Tadel"" (Alois Reding [*57]) gemacht.   Als nun am zwei ten September 1806 die furchtbare Katastrophe über das liebliche Alpental von Goldau [*58] eingebrochen war - nie werde ich den überwältigenden, vernichtenden Eindruck vergessen, den die erste Kunde von diesem furchtbaren Ereignis auf uns machte, und nun mein Vater gleich in der Woche nachher mit den drei ältesten Schwestern sich aufmachte, die Stätte der Zerstörung zu schauen, da gab ihm Freund Wirz einige Zeilen an seine Freundin in Schwyz mit, dem ein kleiner Briefwechsel folgte, indem es meinem Vater gelang, eine kleine Kollekte für die armen am Leben gebliebenen Bewohner des begrabenen Tales, die all ihr Hab und Gut Verloren hatten, bei seinen Freunden zu sammeln, welche er an die edle Frau ""im Grund"" adressierte. -   Dies waren die Wurzeln einer Freundschaft, die - über manche Gräber hin, und nach jahrelanger Unterbrechung - immer wieder neue Zweige getrieben hat. ","","",""
