,,,,,"Free",,,,,"Goffman/ Burke",,,"Dramatica",,,,,,,,
231,136,4,949,"Auf Schaffs frühester Jugendgeschichte liegt ein dunkler Schleier. ",68,,,,,,,,,,,,,,,,
231,136,4,950,"Sein Vater war vor seiner Geburt schon gestorben; ",68,,,,,,,,,,,,,,,,
231,136,4,951,"die Mutter, unglücklich wieder verheiratet, mußte schon das zarte Kind in fremde Hände geben, und es war nur seine [125] außerordentliche Begabung -vielmehr der Geber derselben und seine mächtige Führung -die ihm Bahn brach zu einer wissenschaftlichen, später glänzenden Laufbahn. ",68,,,,,,,,,,,,,,,,
231,136,4,952,"Nie durch sein ganzes Jugendleben hatte er ein Elternhaus, ein Familienleben gekannt, niemals einen Geschwisterkreis. ",68,,,,,,,,,,,,,,,,
231,136,4,953,"Beides so hat er mir oft bezeugt -wurde erst hier, im unbekannten Hirzel, ihm aufgeschlossen, den er später seine «Heimat im alten Vaterlande» nannte. ",68,,,,,,,,,,,,,,,,
231,136,4,954,"Nach seinem Aufenthalt in Rom lebte Schaff als Privatdozent in Berlin. ",68,,,,,,,,,,,,,,,,
231,136,4,955,"Dort empfing er den Ruf zur theologischen Professur an einem neu errichteten reformierten Predigerseminar in Mercersburg, Staat Pennsylvanien, in Nordamerika, veranlaßt durch den als Kanzelredner ausgezeichneten und weithin berühmten Friedrich Wilhelm Krummacher [*139], damals Prediger in Elberfeld, welcher durch Abgesandte. von der pennsylvanischen Synode zu dieser Stelle war berufen worden. ",68,,,,,,,,,,,,,,,,
231,136,4,956,"Er, der ältere Mann und Vater mehrerer Kinder, denen er die deutsche Bildung nicht verkümmern wollte, lehnte den Ruf für sich ab, schlug aber auf die Frage der Delegierten ihnen den jungen, reichbegabten Privatdozenten in Berlin vor, den keine Bande an sein Vaterland, überhaupt nicht an Europa fesselten. ",68,,,,,,,,,,,,,,,,
231,136,4,957,"Noch vier fernere theologische Notabilitäten (Tholuk, Julius Müller, Neander und Hengstenberg [*140]) nannten -unabhängig voneinander –dem amerikanischen Gesandten auf ihre Anfrage den Namen Schaff, -und er, eine höhere als nur menschliche Bestimmung in dem Rufe erkennend, der ihn, weit weg aus alle beengenden Verhältnissen, auf ein großes, freies, vielfach noch unbebautes Arbeitsfeld rief -er gab den Suchenden und  Bittenden sein freudiges Ja, und nie hat er es bereut. ",68,,,,,,,,,,,,,,,,
231,136,4,958,"Heinrich Steffens [*141] Abschiedswort an ihn: «Ziehen Sie in Gottes Segen! Tragen Sie Deutschland nach Amerika und bringen Sie Amerika nach Deutschland zurück! Bauen Sie lebendige Brücken hinüber und herüber!» ist zur Prophetie für ihn geworden.",68,,,,,,,,,,,,,,,,
231,136,4,959,"Vor seiner Übersiedlung im März 1844 verlebte er noch einige Tage in unserm Hause, denn -und das war auch ein [126] Siegel unseres Zusammengehörens – Schaffs heiteres vielseitiges Wesen, seinen „offenen Fenster nach allen Himmelsgegenden“ – wie Lange sich ausdrückte – hatten ihm auch das Herz des Vaters ganz gewonnen.",68,"3,1844",,,,,,,,,,,,,,,
231,136,4,960,"Diese Vielseitigkeit und die seltene Gabe, mit größter Leichtigkeit in Menschen und Verhältnisse aller Art einzugehen, ohne sich selbst, seine Innerlichkeit, zu verlieren, bahnte ihm in Amerika schnell den Weg zu einer ausgebreiteten Wirksamkeit, ",68,,,,,,,,,,,,,,,,
231,136,4,961,"bei welcher ihm einzig die nicht geringe Anzahl jener Deutschen, die hinüberkamen von der Idee erfüllt, in der freien neuen Welt dürfe nur der moderne Unglaube noch blühen (und Raum genug hat er ja in dem kolossalen Lande, nur kann er es nicht verhindern, daß auch auf dem Grunde der alten „Pilgerväter“ noch kräftig fortgebaut werde), oft hindernd im Wege standen.",68,,,,,,,,,,,,,,,,
231,136,4,962,"Er konnte sich über ihre Schmähungen leicht hinwegsetzen, da sich alsbald ein Kreis der edelsten Amerikaner um ihn scharte, und seine Studierenden sich mit jener Begeisterung an ihn hingen, die einen LEhrer hinwieder immer neu begeistert. ",68,,,,,,,,,,,,,,,,
231,136,4,963,"Pastor Schenk, ein edler und ehrwürdiger Amerikaner, der uns auf einer Reise durch Deutschland besuchte, sagte darüber:",68,,,,,,,,,,,,,,,,
231,136,4,964,"„Seit eine reformierte Kirche in Amerika besteht, ist ihr keine so große Wohltat zuteil geworden wie die Sendung dieses Dr. Schaff.",68,,,,,,,,,,,,,,,,
231,136,4,965,"Schon hat er uns eine ganze Schar herangebildet, die mehr und mehr eine Hauptstimme in unserer Kirche bilden.“",68,,,,,,,,,,,,,,,,
231,136,4,966,"So hat er deutsche Theologie nach Amerika verpflanzt, aber auch diesseits des Meeres, under den deutschen Theologen, hat er sich durch seine Schriften, namentlich als Kirchenhistoriker, einen guten Klang erhalten.",68,,,,,,,,,,,,,,,,
231,136,4,967,"Zwanzig Jahre verlebte Schaff in Mercersburg als Professor im dortigen Predigerseminar.",68,,,,,,,,,,,,,,,,
231,136,4,968,"Dort verheiratete er sich mit einer Amerikanerin, wurde ein glücklicher Vater reichbegabter Kinder – deren vorzüglichste ihm freilich früh wieder entrissen wurden -, alle Lebenswurzeln in Amerika einsenkend – und doch ein deutsches Herz.",68,,,,,,,,,,,,,,,,
231,136,4,969,"Das empfanden wir tief, als er im Sommer 1854 uns von Mercersburg aus besuchte – ein Amerikaner zwar, aber ein deutsches Gemüt!",69,"7,1854",,,,,,,,,,,,,,,
231,136,4,970,"Es war ein [127] schönes Wiedersehn, bei dem die lange räumliche Trennung wie eine Wolke verschwand. ",69,,,,,,,,,,,,,,,,
231,136,4,971,"Im Jahre 1864, während des großen amerikanischen Krieges [*142], wurde Mercersburg von einem südlichen Heere eingenommen und (das) theologische Seminar für einmal aufgehoben, hernach versetzt. ",69,1864,,,,,,,,,,,,,,,
231,136,4,972,"Schaff mußte bei dem Überfall mit seiner Familie flüchten; ",69,,,,,,,,,,,,,,,,
231,136,4,973,"er wandte sich nach Neu York, wo er bald wieder genug Arbeit fand -eine reiche Bibliothek bot ihm hier die erwünschten Hülfsmittel für seine schriftstellerische Tätigkeit -, bis ihm eine Professur im theologischen Unions-Seminar der vereinigten Presbyterialkirche in Neu York angetragen wurde, die ",69,,,,,,,,,,,,,,,,
231,136,4,974,"dann auch angenommen und damit sich wohl für sein ganzes Leben an Amerika gebunden hat. ",69,,,,,,,,,,,,,,,,
231,136,4,975,"Im Jahr 1865 besuchte Schaff uns von Neu York aus, und damals brachte er mir einen Wunsch zur Erfüllung, der mein ganzes Leben hindurch, immer ziemlich hoffnungslos, in mir gelebt hatte. ",69,1865,,,,,,,,,,,,,,,
231,136,4,976,"Erst sein Bereden, hernach sein Beschützen führte mich zu den höchsten Herrlichkeiten der Schweiz -ins Berner Oberland. ",69,,,,,,,,,,,,,,,,
231,136,4,977,"Es war eine liebliche kleine Reise in geschlossener Gesellschaft: Schaff, Ega, Meta, die Mutter und -der Enkel Theodor, der die vier Jahre 1864 bis 1868 im großmütterlichen Hause verlebte, um sich bei unserm lieben Pastor Wild durch Unterricht in den alten Sprachen und bei seiner Tante Ega durch Erlernung des Französischen aufs obere Gymnasium vorzubereiten, in welches er denn auch im Frühjahr 1868, nachdem er noch eine schwere Krankheit bei uns durchgemacht hatte, aufgenommen wurde. ",69,"1864-1868",,,,,,,,,,,,,,,
231,136,4,978,"Schöne Erinnerungen jene Berneroberland-Reise! vor al-len jener Morgen auf der Wengernalp, der in tiefem dunkelm Nebel heraufzog und dann urplötzlich, als die Jungfrau ihren Schleier wegwarf, und der Mönch, der Eier und all ihre himmelnahen Genossen ihr nachfolgten, einen Blick in die überirdische Schönheit dieser Gebirgswelt uns aufschloß. ",69,,,,,,,,,,,,,,,,
231,136,4,979,"Ähnliche Freuden wollte Schaff uns bei seinem Besuche im Jahre 1869 -auf dem sein Sohn, der freundliche David, ihn begleitete -für uns bereiten, aber dieses Mal konnten wir nicht in seine  lockenden Pläne eingehen;",69,1869,,,,,,,,,,,,,,,
231,136,4,980,"vielmehr sollte er [128] in seiner „Schweizerheimat“ banges Herzeleid mit uns erfahren, -und er hat es redlich, wie ein Sohn und Bruder, mit uns geteilt. ",69,,,,,,,,,,,,,,,,
231,136,4,981,"Die Veranlassung und der Zweck seiner dritten Reise nach Europa im Jahre 1869 war recht eigentlich ein „Brücken- bauen». ",69,1869,,,,,,,,,,,,,,,
231,136,4,982,"Er sollte die Einladung der amerikanischen Christen an Theologen und Laien diesseits des Meeres überbringen, zu einer Versammlung der «evangelischen Alliance>> [*143] -diesem großartigen Versuche, die Wahrheit von dem im Innersten Einssein der vielfach getrennten und zersplitterten Gläubigen an den Einen Herrn in all den unzähligen verschiedenen Gemeinen und Gemeindlein einmal auch äußerlich, auch sichtbar darzustellen und zugleich die Bande der Gemeinschaft zwischen den europäischen und amerikanischen Kirchen enger zu knüpfen. ",69,,,,,,,,,,,,,,,,
231,136,4,983,"Der gewaltige deutsch-französische Krieg von 1870, in welchem Jahre die «Vereinigung» in Neu , York statthaben sollte, trat dann dazwischen und sprengte diese unsichtbare, wie so manche sichtbare «Brücke». ",70,1870,,,,,,,,,,,,,,,
231,136,4,984,"Bei Schaffs Sendung ahnte noch kein Mensch die in naher Zukunft schlummernden welthistorischen Ereignisse. ",70,,,,,,,,,,,,,,,,
231,136,4,985,"Seiner , Mission zufolge hatte Schaff England, Frankreich, Holland, Deutschland, die schweizerische Predigergesellschaft in Genf und den deutschen Kirchentag in Stuttgart besucht und zwischenein dann immer wieder einige Rasttage in unserm Hause gehalten; ",70,,,,,,,,,,,,,,,,
231,136,4,986,"denn der Ruhe bedurfte er, der in ununterbrochener maßloser Arbeit seine physischen Kräfte aufgeopfert hatte, wohl gar sehr. ",70,,,,,,,,,,,,,,,,
231,136,4,987,"In jenen Tagen, als Schaff bei uns weilte, regte Theodor der ältere in Richtersweil des früher oft besprochenen, nie noch ausgeführten Gedanken an, uns einmal auf der herrlichen Höhe des Gottschalkenberges [*144] zusammenzufinden. ",70,,,,,,,,,,,,,,,,
231,136,4,988,"Früher war er selbst Besitzer des Gutes auf dieser schönen Höhe gewesen, aber die Unzuverlässigkeit der jeweiligen Ver-walter desselben hatte ihn, der sie nicht persönlich beaufsichtigen konnte, genötigt, das Gut wieder zu verkaufen, doch [129] die Anhänglichkeit an den wunderschönen Fleck Erde war geblieben, und wir gingen um so lieber in die Abrede ein, da seit kurzem von Egeri aus eine fahrbare Straße auf den Berg gebaut war, die auch mir alten Mutter die Teilnahme am Fest , möglich machte. ",70,,,,,,,,,,,,,,,,
231,136,4,989,"Es war am Morgen des 25. August, als wir uns von allen Seiten auf den Weg machten: von Richtersweil aus Dr. Theodor, seine drei Kinder, Magdalena Spyri, di in seinem Hause Hülfe leistete, während Regina in ihrer Heimat St. Moritz Stärkung für ihre geschwächte Gesundheit suchen sollte, und Herr Nabholz, der befreundete Apotheker; ",71,,,,,,,,,,,,,,,,
231,136,4,990,"sie kamen zu Wagen bis Hütten, wo der ebenfalls befreundete Pfarrer Aeberli und die Pfarrsleute von Schönenberg, Menzels [*145], sich an sie anschlossen, um gemeinsam zu Fuß den Ber zu besteigen; von Hirzel aus wanderte Pfarrer Wild mit seiner Nichte, Anna Fisch, und dem jungen David Schaff ebenfalls zu Fuß dem gleichen Ziele zu, zu Wagen aber der Vater Schaff, die „Universante“, wie er Tante Regula nennt, die Mutter, die beiden Töchter und Jeannie Urqhuart, eine junge liebenswürdige Schottin – aus Edingburg – welche anderthalb Jahre im Pfarrhaus Hirzel – großenteils auch in unserm Hause – verlebte, teils lehrend (Englisch), teils lernend (Deutsch und Französische).",70,,,,,,,,,,,,,,,,
231,136,4,991,"In Egeri teilten wir uns, die Tante blieb unter Metas Obhut im Tale, in dem uns so heimeligen Egeri, indessen Schaff und ich zu Wagen die holperige Straße hinauffuhren und Jeannie und Ega uns folgten.",70,,,,,,,,,,,,,,,,
231,136,4,992,"Beinahe im nämlichen Augenblick trafen die verschiedenen Wanderzüge oben auf der Höhe des Berges zusammen, alle so froh, trennten uns dann herzlich vergnügt, ein jeder seine Straße ziehend, und ahnungslos fröhlich fuhren wir Hirzler im schönsten Mondschein nach Hause. ",70,,,,,,,,,,,,,,,,
231,136,4,993,"Aber welche Nachricht sollte uns her Morgen bringen ! ",71,,,,,,,,,,,,,,,,
231,136,4,994,"Theodor mit seiner Begleitung hatte sich in Hütten wieder in den Wagen gesetzt, im in der hellen Mondnacht heimzufahren. [130]",71,,,,,,,,,,,,,,,,
231,136,4,995," Da -nicht ferne von Richtersweil -fährt ihnen ein Güterwagen entgegen, dessen Fuhrmann -schlafend wahrscheinlich, auch nicht eine Spanne breit zur Seite wich. ",71,,,,,,,,,,,,,,,,
231,136,4,996,"Theodors Pferde, in schnellem Laufe bergab, waren nicht im Augenblick aufzuhalten, und in heftigem Anprall stürzte seine Chaise auf den Wagen; die Pferde, durch die Gewalt des Anpralls von unten frei gemacht, rissen aus, Theodor, der im Halbdunkel nicht bemerkte, daß unten alles zerrissen war, zog die Stränge in seiner Hand fest an, und damit schleuderten ihn die scheu gewordenen Tiere mit furchtbarer Gewalt in einem hohen Bogen hinaus auf die Straße. ",71,,,,,,,,,,,,,,,,
231,136,4,997,"Es war dies alles das Werk eines Augenblicks. ",71,,,,,,,,,,,,,,,,
231,136,4,998,"Die andern, die unbeschädigt in dem stehngelassenen Wagen geblieben, stürzten ihm nach. ",71,,,,,,,,,,,,,,,,
231,136,4,999,"Da lag der Vater und Freund besinnungslos, ohne Lebenszeichen, nur nach einiger Zeit heftig blutend aus dem rechten Ohre. ",71,,,,,,,,,,,,,,,,
231,136,4,1000,"Es war eine glückliche Fügung, daß der besonnene und umsichtige Freund, Nabholz, bei der Jammerszene war; ",71,,,,,,,,,,,,,,,,
231,136,4,1001,"er schickte sich sofort an, mit Hülfe einiger herbeigeeilter Männer und mit dem Sohne Theodor, in dessen Armen der Vater im Wagen gebettet wurde, während jene Männer statt der Pferde sich einspannten, den Verunglückten so schonend wie möglich nach Hause zu bringen, ",71,,,,,,,,,,,,,,,,
231,136,4,1002,"während «Mädeli» die beiden Kleinen -Heinrich in lauter Verzweiflung jammernd, Meta in stillen Tränen zerfließend -voraneilend heimführte und dort alles zu dem traurigen Empfang vorbereitete. ",71,,,,,,,,,,,,,,,,
231,136,4,1003,"Wörtlich „als ein Blitz aus hellem Himmel» traf uns am Morgen nach dem frohen Tage die Jammerbotschaft. ",71,,,,,,,,,,,,,,,,
231,136,4,1004,"Wir eilten nach Richtersweil. ",71,,,,,,,,,,,,,,,,
231,136,4,1005,"Welch ein Anblick! ",71,,,,,,,,,,,,,,,,
231,136,4,1006,"In dem dunkel verhangenen Kämmerlein, in dem einst der Knabe Theodor scheinbar sterbend lag -nun der Vater, ringend zwischen Tod und Leben, ohne klares Bewußtsein, und wie ein Krieger vom Schlachtfelde her, von Blut übergossen, denn noch hatte keine Hand an ihn gelegt werden können, da die leiseste Berührung heftiges Erbrechen verursachte. ",71,,,,,,,,,,,,,,,,
231,136,4,1007,"Ega und Meta mußten heimkehren, ohne den Bruder gesehn zu haben, die Kinder Meta und Heinrich mit sich nehmend; ",71,,,,,,,,,,,,,,,,
231,136,4,1008,"ich blieb am Bette des Sohnes. ",71,,,,,,,,,,,,,,,,
231,136,4,1009,"Es folgten schwere Tage, in denen Angst [131] und Hoffnung in den Herzen rangen. ",71,,,,,,,,,,,,,,,,
231,136,4,1010,"Am Abend des drittem Tages  kehrte die arme Regina, die wir durch ein Telegramm benachrichtigt hatten, von ihrer so traurig abgerissenen Kur zurück, tief erschhüttert zwar, aber dennoch mit einer mich überraschenden Zuversicht es aussprechend: «Diese Krankheit ist nicht zum Tode.» ",71,,,,,,,,,,,,,,,,
231,136,4,1011,"Wohl war auch in mir der Funke der Hoffnung nie erloschen, aber das bedenkliche Achselzucken des ersten der behandelnden Ärzte, Herr Professor Biermer [*146], der auf meine Fragen jedesmal erwiderte: «Es ist noch nichts entschieden, ich darf Sie nicht trösten“ (er sagte hernach, er hätte von dem gewaltsam erschütterten Gehirn aus eine allgemeine Lähmung und in deren Folge den Tod befürchtet), schlug mich immer wieder nieder. ",71,,,,,,,,,,,,,,,,
231,136,4,1012,"Erst am siebenten Tage, als uns das wiederkehrende Bewußtsein aus den Zügen und Worten des Kranken nicht mehr zweifelhaft träumerisch entgegenleuchtete, begann auch die Hoffnung hell zu leuchten, und als am Morgen darauf Professor Biermer mit ganz verändertem Gesichte aus dem Krankenzimmertrat und mir -ungefragt -entgegenrief: «Nun ist's gewonnen, nun dürfen Sie sich freuen!» -da war der Stein vom Herzen der Mutter, der Gattin, des Sohnes gewälzt. ",71,,,,,,,,,,,,,,,,
231,136,4,1013,"Es folgte eine allmähliche, sehr sehr langsame Genesung.",71,,,,,,,,,,,,,,,,
231,136,4,1014," Oft noch kehrten bange Besorgnisse über mögliche Folgen des Sturzes bei uns ein; ",71,,,,,,,,,,,,,,,,
231,136,4,1015,"der kräftige Mann von früher schien sieh nicht wieder erheben zu wollen, -aber das Leben hat gesiegt!",71,,,,,,,,,,,,,,,,
231,136,4,1016,"Und wenn ich jetzt auf jene Wochen der Angst zurückblicke, so steht mir als Motto darüber Neanders [*147] Wort: ",71,,,,,,,,,,,,,,,,
231,136,4,1017,"«In wie viel Not ",71,,,,,,,,,,,,,,,,
231,136,4,1018,"Hat nicht der gnädige Gott ",71,,,,,,,,,,,,,,,,
231,136,4,1019,"Über dir Flügel gebreitet!",71,,,,,,,,,,,,,,,,
231,136,4,1020,"Wie schön ist doch der Beruf des Arztes! ",71,,,,,,,,,,,,,,,,
231,136,4,1021,"Bis ins Innerste rührt mich die Teilnahme, die von allen Seiten her dem Verunglückten von frühem und spätern Patienten zuströmte. ",71,,,,,,,,,,,,,,,,
231,136,4,1022,"Eine katholische Frau (wie hätten wir die heilige Einfalt nicht dankbar anerkennen sollen?) ließ eine Messe für die Genesung ihres geliebten Arztes lesen, und überall unter den bekannten Katholiken (wohl auch, obschon weniger ausgesprochen [132], von Protestanten) wurde für ihn gebetet. ",71,,,,,,,,,,,,,,,,
231,136,4,1023,"Gewiß, die amtliche Treue bindet ein enges auch geistiges Band um Amt -und Kranke. ",71,,,,,,,,,,,,,,,,
231,136,4,1024,"Darum freue ich mich, daß auch der älteste Enkel, Theodor [*148], in die Fußstapfen seiner Väter getreten ist; seit dem Herbst 1870 studiert er mit Lust und Eifer Medizin. ",71,"10,187",,,,,,,,,,,,,,,
231,136,4,1025,"Und Christian? ",72,,,,,,,,,,,,,,,,
231,136,4,1026,"Lange, lange wußten wir nichts Näheres von ihm, nur daß er mehr und mehr auf seiner «Estanzia» , alle die «Freuden und Leiden» eines Farmers, der sich in unzivilisiertem Lande, in der Nähe der Wilden anbaut, zu erfahren bekam. ",72,,,,,,,,,,,,,,,,
