Author,Biblio,Transcript,Sequence,Text,invivo,chronology,people,places,comments,footing (IM),footing (IM),encounter (Goffman),PC,StoryPoint,Character Building,MC Choices,Plot Choices,Theme Choices,Illustrating,Theme Development,Scene No.
645,532,14,2489,"nicht benutzen? Und wie bald ließ sich hoffen, von Neumünster [illegible, ",hoffen;,,,,,,,,,,,,,,,,
645,532,14,2490,"3 signs] Zuzug zu erhalten, an welchem Orte auch vor und während des ",,,,,,,,,,,,,,,,,
645,532,14,2491,"Einmarsches der Pfäffiker die Sturmglocken ertönten? — Pfr, Hirzel in ",,,hirzel B.;,,,,,,,,,,,,,,
645,532,14,2492,"seinem: „Mein Antheil” läßt uns darüber nicht im Zweifel, wenn, er S. 8. ",,,,,,,,,,,,,,,,,
645,532,14,2493,"sagt: „Eben so gut traf aber auch meine zweite Voraussetzung ein, daß man ",,,,,,,,,,,,,,,,,
645,532,14,2494,"uns nicht ohne Hilft lassen werde, denn sofort wurden Expresse nach allen ",,,,,,,,,,,,,,,,,
645,532,14,2495,"Seiten geschickt, um zum Sturme aufzufordern”. Feindliche Armeen achten ",feind;,,,,,,,,,,,,,,,,
645,532,14,2496,beim Parlamentiren ein gegebenes Wort und ein entgegengesetztes Verfahren ,wort;,,,,,,,,,,,,,,,,
645,532,14,2497,wird mit keinem schönen Namen belegt. Ein solcher honorabler Gebrauch hat ,,,,,,,,,,,,,,,,,
645,532,14,2498,"aber, wie es scheint, nicht statt, wo das Volk sich gegen die Regierung ",regierung; volk;,,,,,,,,,,,,,,,,
645,532,14,2499,auflehnt und sich bewaffner [sic] ihr gegenüber stellt.,,,,,,,,,,,,,,,,,
645,532,14,2500,[ ] 25a) Pfr. Hirzel giebt dieses wirklich als 3ten Punkt an. In meinen ,,,hirzel B.;,,,,,,,,,,,,,,
645,532,14,2501,"Notitzen finde ich davon nichts und erinnere mich auch nicht, daß hierauf ",,,,,,,,,,,,,,,,,
645,532,14,2502,"eine Antwort beschlossen worden wäre. Es wäre möglich, daß die Hrn. ",wort;,,,,,,,,,,,,,,,,
645,532,14,2503,"Abgeordneten gefunden hätten, die beiden ersten Punkte dürften dem Reg. ",,,,,,,,,,,,,,,,,
645,532,14,2504,Rath bis zur Üeberstättigung genug sein.,,,,,,,,,,,,,,,,,
645,532,14,2505,"25b) Noch Üerdieß wurde in der Eile folgende Kundmachung beschlossen, die ",,,,,,,,,,,,,,,,,
645,532,14,2506,"wir als letzten Akt der sterbenden Regierung noch beifügen müssen, ",regierung;,,,,,,,,,,,,,,,,
645,532,14,2507,so wie die in ein paar Stunden nachher erschienenen Kundmachung der ,,,,,,,,,,,,,,,,,
645,532,14,2508,"Sieben, den ersten Athemzug, den die Neugeborne und Wiedererstandene ",,,,,,,,,,,,,,,,,
645,532,14,2509,"that, nebst der Einweihungsurkunde, womit das Central-Comité den ",comité;,,,,,,,,,,,,,,,,
645,532,14,2510,Schützling in die Welt einführte.,,,,,,,,,,,,,,,,,
645,532,14,2511,A. Der Regierungsrath des K. Zürich an seine ,zürich; regierungsrath;,,,zürich;,,,,,,,,,,,,,
645,532,14,2512,Mitbürger.,bürger;,,,,,,,,,,,,,,,,
645,532,14,2513,Mitbürger!,bürger;,,,,,,,,,,,,,,,,
645,532,14,2514,Der Regierungsrath auf die vielfachen Berichte über die große Bewegung ,regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,2515,"und Unruhe, welche durch falsche Berichte, daß der Regierungsroth ",regierung; ruhe;,,,,,,,,,,,,,,,,
645,532,14,2516,"eidsgenössische Truppen einberufen habe, veranlaßt worden ist, findet ",,,,,,,,,,,,,,,,,
645,532,14,2517,"sich, die Wohlfahrt des Kantons berücksichtigend, verpflichtet, zur ",,,,,,,,,,,,,,,,,
645,532,14,2518,"Beruhigung des Volkes die bestimmte Erklärung zu geben, daß weder fremde ",volk; fremde;,,,,,,,,,,,,,,,,
645,532,14,2519,"Truppen aufgeboten, noch sonst in Anmarsch seien, und daß der ",,,,,,,,,,,,,,,,,
645,532,14,2520,Regierungsrath die ganz« Angelegenheit in den Schooß des gr. Rathes ,regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,2521,"gelegt habe, und nicht daran zweifle, daß diese hohe Behörde Beschlüsse ",,,,,,,,,,,,,,,,,
645,532,14,2522,"fassen werde, welche die Ruhe und den Frieden des Landes wieder ",ruhe; friede; land;,,,,,,,,,,,,,,,,
645,532,14,2523,herzustellen geeignet sind.,,,,,,,,,,,,,,,,,
645,532,14,2524,"Gegeben in unserer Rathssitzung, Zürich d. 6. Herbstm. 1839.",zürich;,,,zürich;,,,,,,,,,,,,,
645,532,14,2525,Im Namen des Regierungsrathes: ,regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,2526,       Der Amtsbürgermeister: ,bürger;,,,,,,,,,,,,,,,,
645,532,14,2527,         Joh. Jakob Heß. ,,,,,,,,,,,,,,,,,
645,532,14,2528,      Der erste Staatsschreiber: ,,,,,,,,,,,,,,,,,
645,532,14,2529,            Hottinger. ,,,,,,,,,,,,,,,,,
645,532,14,2530,B. Mitbürger! ,bürger;,,,,,,,,,,,,,,,,
645,532,14,2531,"Die Unterzeichneten haben es für ihre ernste Pflicht erachtet, unter den ",,,,,,,,,,,,,,,,,
645,532,14,2532,"gegenwärtigen verhängnißvollen Umständen, bei der Auflösung des ",,,,,,,,,,,,,,,,,
645,532,14,2533,"Regierungsrathes, die einstweilige Leitung der öffentlichen Ruhe als ",regierungsrath; ruhe;,,,,,,,,,,,,,,,,
645,532,14,2534,"ergänzter eidgenössischer Staatsrath zu übernehmen, bis ein gr. Rath die ",eidgenossen;,,,,,,,,,,,,,,,,
645,532,14,2535,Behörde wieder organisirt haben wird. Mitbürger! verhütet jeden Ausbruch ,bürger;,,,,,,,,,,,,,,,,
645,532,14,2536,"der Gewalt, alle Exzesse!",,,,,,,,,,,,,,,,,
645,532,14,2537,"Ein gr. Rath wird für die Mittel sorgen, die öffentliche Ruhe und Ordnung ",ordnung; ruhe;,,,,,,,,,,,,,,,,
645,532,14,2538,"wieder herzustellen, die Gesetzgebung fortan nach den Bedürfnissen des ",,,,,,,,,,,,,,,,,
645,532,14,2539,Volkes zu ordnen. ,volk;,,,,,,,,,,,,,,,,
645,532,14,2540,"Zürich, den 6. September 1839.",zürich;,,,zürich;,,,,,,,,,,,,,
645,532,14,2541,"J.J. Heß, Bürgermeister.",bürger;,,,,,,,,,,,,,,,,
645,532,14,2542,"L. Meier von Knonau, Regierungsrath.",regierungsrath;,,meier;,,,,,,,,,,,,,,
645,532,14,2543,M. F. Sulzer.,,,sulzer;,,,,,,,,,,,,,,
645,532,14,2544,E. Sulzer.,,,sulzer;,,,,,,,,,,,,,,
645,532,14,2545,J.J. Hürlimann-Landis. ,land;,,,,,,,,,,,,,,,,
645,532,14,2546,C. von Muralt. ,,,,,,,,,,,,,,,,,
645,532,14,2547,Escher-Schultheß.,,,escher;,,,,,,,,,,,,,,
645,532,14,2548,C. Das Central-Comité an seine Mitbürger. Mitbürger! ,comité; bürger;,,,,,,,,,,,,,,,,
645,532,14,2549,Theure Freunde! ,freund;,,,,,,,,,,,,,,,,
645,532,14,2550,Das Volk hat gesiegt und sein heiliges Recht errungen. Die Kunde ,volk;,,,,,,,,,,,,,,,,
645,532,14,2551,gefährlicher Plane [sic] war in den Bezirk Pfäffikon gedrungen: die ,,,,pfäffikon;,,,,,,,,,,,,,
645,532,14,2552,Gegner des Volkes hatten dem guten Rechte desselben Gewalt und List ,volk;,,,,,,,,,,,,,,,,
645,532,14,2553,entgegenzustellen gestrebt.,,,,,,,,,,,,,,,,,
645,532,14,2554,"Das Volk rückte friedlich, aber entschlossen ein, Schutz für seine ",volk; friede;,,,,,,,,,,,,,,,,
645,532,14,2555,heiligen Rechte zu verlangen.,,,,,,,,,,,,,,,,,
645,532,14,2556,"Da wurde es plötzlich überfallen und angegriffen, die wenigen Bewaffneten ",,,,,,,,,,,,,,,,,
645,532,14,2557,"wehrten sich tapfer, aber sie mußten weichen, die vielen Unbewaffneten ",,,,,,,,,,,,,,,,,
645,532,14,2558,flohen.,,,,,,,,,,,,,,,,,
645,532,14,2559,"Aber die Brüder vom See, namentlich von Küsnach, Herrliberg und Erlibach, ",,,,see; Herrliberg; Küsnacht; Erlibach,,,,,,,,,,,,,
645,532,14,2560,"rückten nach und nahmen die Stadt, die Bürger das Zeughaus in Besitz, und ",bürger;,,,,,,,,,,,,,,,,
645,532,14,2561,die Regierung mußte ihre Stellen niederlegen.,regierung;,,,,,,,,,,,,,,,,
645,532,14,2562,"Mitbürger, Brüder!",bürger;,,,,,,,,,,,,,,,,
645,532,14,2563,Gott hat der gerechten Sache den Sieg verschafft. Aber er ist theuer ,gott;,,,,,,,,,,,,,,,,
645,532,14,2564,"erkauft. Manche Euerer Brüder haben ihn mit dem Leben, viele mit schweren ",,,,,,,,,,,,,,,,,
645,532,14,2565,"Wunden errungen. Sie haben für das Vaterland, sie haben für ihren Heiland ",land;,,,,,,,,,,,,,,,,
645,532,14,2566,geblutet. Gott wird es ihnen jenseits lohnen; ihrer Wittwen und Waisen ,gott;,,,,,,,,,,,,,,,,
645,532,14,2567,"wird das Vaterland, werden ihre begüterten Brüder gedenken.",land;,,,,,,,,,,,,,,,,
645,532,14,2568,"Erinnert Euch des ernsten, wichtigen, aber theuer erkauften Sieges. Er ",,,,,,,,,,,,,,,,,
645,532,14,2569,"macht es Euch zur Pflicht, im Andenken an die für die heil. Religion ",,,,,,,,,,,,,,,,,
645,532,14,2570,"Gefallenen, durch die That zu beweisen, daß es Euch Ernst war, die heil. ",,,,,,,,,,,,,,,,,
645,532,14,2571,"Religion zu schützen, daß Ihr dieß und nichts anders wolltet, und daß Ihr ",,,,,,,,,,,,,,,,,
645,532,14,2572,in Euerem häuslichen und öffentlichen Leben Tugend und Frömmigkeit für ,,,,,,,,,,,,,,,,,
645,532,14,2573,Euere Leitsterne bewahret.,,,,,,,,,,,,,,,,,
645,532,14,2574,"Brüder! Wir beschwören Euch bei der heiligen Religion, für die Ihr in den ",,,,,,,,,,,,,,,,,
645,532,14,2575,"Kampf getreten seid, verübt keine Vergeltung für erlittene Unbilden; — ",,,,,,,,,,,,,,,,,
645,532,14,2576,"zeigt Euch als wahre Jesusbekenner, die, wie Er, auch den Feinden zu ",feind;,,,,,,,,,,,,,,,,
645,532,14,2577,"vergeben wissen; die Rache sei Gottes, er wird jeden zur Rechenschaft ",gott;,,,,,,,,,,,,,,,,
645,532,14,2578,"ziehen, früher oder später; die Strafe der Ungerechten und Ungläubigen ",,,,,,,,,,,,,,,,,
645,532,14,2579,ist durch den errungenen Sieg schon hart genug.,,,,,,,,,,,,,,,,,
645,532,14,2580,Schwöret Treue dem neu geretteten Vaterlande und der provisorischen ,land;,,,,,,,,,,,,,,,,
645,532,14,2581,"Regierung, denn die Männer, die jetzt das Ruder des Staates ergriffen, ",regierung;,,,,,,,,,,,,,,,,
645,532,14,2582,verdienen das Vertrauen des Volkes im höchsten Grade.,volk;,,,,,,,,,,,,,,,,
645,532,14,2583,Gott segne das Vaterland und lasse ihm aus dem blutig erkauftem Siege ,land; gott;,,,,,,,,,,,,,,,,
645,532,14,2584,eine schönere Zukunft erblühen! ,,,,,,,,,,,,,,,,,
645,532,14,2585,Wir grüßen Euch mit Treue und Hochachtung.,,,,,,,,,,,,,,,,,
645,532,14,2586,"Das Central-Comité, ",comité;,,,,,,,,,,,,,,,,
645,532,14,2587,           für dasselbe ,,,,,,,,,,,,,,,,,
645,532,14,2588,       Der Präsident: ,,,,,,,,,,,,,,,,,
645,532,14,2589,J.J. Hürlimann-Landis. ,land;,,,,,,,,,,,,,,,,
645,532,14,2590,     Der Vizepräsident: ,,,,,,,,,,,,,,,,,
645,532,14,2591,      Rahn-Escher. ,,,escher;,,,,,,,,,,,,,,
645,532,14,2592," ) Ueber diesen Punkt hat sich, seit ich Obiges schrieb, ein Widerspruch ",,,,,,,,,,,,,,,,,
645,532,14,2593,erhoben. Der Republikaner vom 15. Okt. 1839 enthielt folgende Note: „Der ,,,,,,,,,,,,,,,,,
645,532,14,2594,"Beobachter wollte vielleicht sagen: Im Momente, als die Schüsse ertönten, ",,,,,,,,,,,,,,,,,
645,532,14,2595,"sagte**: „Jetzt, die Kanonen heraus!” ?? oder scheut oder schämt er sich, ",,,,,,,,,,,,,,,,,
645,532,14,2596,die Wahrheit zu sagen?” — Darauf entgegnet der Beobachter vom 16. „ Was ,,,,,,,,,,,,,,,,,
645,532,14,2597,"endlich die Note betrifft [illegible, 3signs], so wußte der Beobachter ",,,,,,,,,,,,,,,,,
645,532,14,2598,"nicht, daß ohne Zweifel Hr. alt Reg. Rath Weiß, welcher als Präsident des ",,,,,,,,,,,,,,,,,
645,532,14,2599,"Kriegsrathes zunächst alle militärischen Anordnungen besorgt hatte, die ",ordnung;,,,,,,,,,,,,,,,,
645,532,14,2600,"noch vorhandenen schriftlichen Befehle an Hrn. Oberst Hirzel ertheilt, ",,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,2601,"die Nacht auf der Hauptwache zugebracht hatte u. s. w., sich geäußert ",,,,,,,,,,,,,,,,,
645,532,14,2602,"hatte; es mag aber wohl der Fall gewesen sein.” — Dieß veranlaßte mich, ",,,,,,,,,,,,,,,,,
645,532,14,2603,in die Bürkli,,,bürkli;,,,,,,,,,,,,,,
645,532,14,2604,"Zeitung v. 18., den Republikaner, den Landboten und den Beobachter eine ",zeitung; land;,,,,,,,,,,,,,,,,
645,532,14,2605,"Erklärung einrücken zu lassen, worin ich u. A. des Protokolls und Hrn. ",,,,,,,,,,,,,,,,,
645,532,14,2606,Gysi's erwähne. Auf das Protokoll des Reg. Rathes habe ich mich oben S. ,,,,,,,,,,,,,,,,,
645,532,14,2607,"57 berufen, die Unterredung mit Hrn. Gysi und den an Hrn. Oberst Hirzel ",,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,2608,"ertheilten Auftrag mitgetheilt. Hingegen muß ich die Frage, mit welcher ",,,,,,,,,,,,,,,,,
645,532,14,2609,"der Beobachter meine Erklärung, anticipando Hrn. Sulzer vertheidigend zu ",,,sulzer;,,,,,,,,,,,,,,
645,532,14,2610,"begleiten beliebte, „in wem hatte nicht auf die obige Aeußerung die vom ",,,,,,,,,,,,,,,,,
645,532,14,2611,östl. Beobachter ausgesprochene Vermuthung entstehen solle?” und wir ,,,,,,,,,,,,,,,,,
645,532,14,2612,"fragen aber, ob es wahrscheinlich sei, daß Hr. E. Sulzer sich so ",,,sulzer;,,,,,,,,,,,,,,
645,532,14,2613,"ausgesprochen habe in einem Augenblicke, wo er wie jeder Andere wußte, ",,,,,,,,,,,,,,,,,
645,532,14,2614,daß schon Tausende in der Stadt waren und aber Tausende sich ihr ,,,,,,,,,,,,,,,,,
645,532,14,2615,"näherten, gegenüber einigen 100 Militärs und zwar größtentheils aus ",,,,,,,,,,,,,,,,,
645,532,14,2616,"Cadeten. Hr. E. Sulzer, welcher unbestrittener Weise schon lange den vom ",,,sulzer;,,,,,,,,,,,,,,
645,532,14,2617,Reg. Nathe der Bewegung geleisteten Widerstand tadelte und in seinen ,,,,,,,,,,,,,,,,,
645,532,14,2618,"Folgen verderblich hieß! dahin erwiedern, daß vernünftiger Weise nicht ",,,,,,,,,,,,,,,,,
645,532,14,2619,"jene, sondern die Vermuthung hätte entstehen sollen, R. R. Weiß, als ",,,,,,,,,,,,,,,,,
645,532,14,2620,"Präsident eines dem Reg. Rathe untergeordneten Kollegiums, hätte nicht ",,,,,,,,,,,,,,,,,
645,532,14,2621,"seiner Oberbehörde, sondern diese ihm, dem Untergeordneten, zugerufen, ",,,,,,,,,,,,,,,,,
645,532,14,2622,was er zu thun habe!,,,,,,,,,,,,,,,,,
645,532,14,2623," ) Was war die Absicht, das Vorhaben des Landsturmes? Unterhandlung mit ",land;,,,,,,,,,,,,,,,,
645,532,14,2624,"der Regierung? diese war angeknüppft, und wahrlich von der Regierung ",regierung;,,,,,,,,,,,,,,,,
645,532,14,2625,"nicht unterbrochen. War einmal so viel Volk auf den Beinen, war die ",volk;,,,,,,,,,,,,,,,,
645,532,14,2626,"Revolution in Thätlichkeiten gegen die Regierung ausgebrochen, so wollte ",revolution; regierung;,,,,,,,,,,,,,,,,
645,532,14,2627,man auf halbem Wege nicht mehr stehen bleiben,,,,,,,,,,,,,,,,,
645,532,14,2628,"sie, die verhasste, mußte gestürzt werden. Daß der Landsturm sich auf den ",hass; land;,,,,,,,,,,,,,,,,
645,532,14,2629,"Münsterplatz hinbegab, geschah wohl nicht um die angeknüpfte ",,,,,,,,,,,,,,,,,
645,532,14,2630,"Unterhandlung, wie B. Hirzel sagt, fortzusetzen: es mußte vorerst auf das ",,,hirzel B.;,,,,,,,,,,,,,,
645,532,14,2631,"Zeughaus abgesehen sein. Dieses wird noch bewiesen dadurch, daß auf das ",,,,,,,,,,,,,,,,,
645,532,14,2632,"Postgebäude, wo die Regierung saß, kein Angriff gemacht wurde, sondern ",regierung;,,,,,,,,,,,,,,,,
645,532,14,2633,daß die Stürmenden durch die Postgasse hin nach dem südlichen Thore des ,,,,,,,,,,,,,,,,,
645,532,14,2634,gelben Zeughauses zogen. (Siehe auch Anmerkung Nro. 16.),,,,,,,,,,,,,,,,,
645,532,14,2635, ) Die Flucht ging von da über die beiden Brücken zurück und nach allen ,,,,,,,,,,,,,,,,,
645,532,14,2636,"Richtungen hin, vorzüglich gegen die Neustadt und gegen Neumünster. Viele ",,,,,,,,,,,,,,,,,
645,532,14,2637,"kamen in der Meinung in ihre Dörfer zurück, es sei Alles verloren. — Man ",,,,,,,,,,,,,,,,,
645,532,14,2638,"hat behauptet, wenn die Regierung diesen Augenblick benutzt hätte, würde ",regierung;,,,,,,,,,,,,,,,,
645,532,14,2639,"sie Meister geworden sein. Gewiß, wenn die Stadt für anstatt gegen sie ",,,,,,,,,,,,,,,,,
645,532,14,2640,gewesen oder wenigstens nur neutral geblieben wäre.,liebe;,,,,,,,,,,,,,,,,
645,532,14,2641," a) Es ist noch nicht genau ausgemittelt, was diese Papiere enthalten ",,,,,,,,,,,,,,,,,
645,532,14,2642,haben. Noch meiner Meinung war das eine die so eben beschlossene Antwort ,wort;,,,,,,,,,,,,,,,,
645,532,14,2643,"an den Anführer des Landsturmes, das andere ein Befehl von Bürgermeister ",land; bürger;,,,,,,,,,,,,,,,,
645,532,14,2644,"Heß an das Militär, dem Schießen Einhalt zu thun. Hr. Oberstl. Brunner ",,,,,,,,,,,,,,,,,
645,532,14,2645,"hingegen, der die Papiere aus der Hand des Lieut. Fenner in die seinige ",,,,,,,,,,,,,,,,,
645,532,14,2646,"genommen und dieselben Hrn. Oberst Hirzel übergeben hatte, will darinn ",,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,2647,"[sic] zwei Befehle letzterer Art, den einen von Hr. Bürgermstr. Heß, den ",bürger;,,,,,,,,,,,,,,,,
645,532,14,2648,"andern von Hr. Bürgermstr. Hirzel geschrieben, gesehen haben. Hr. Hirzel ",bürger;,,hirzel M.;,,,,,,,,,,,,,,
645,532,14,2649,"widerspricht dieses und es ist auch nicht wahrscheinlich, daß er in ",,,,,,,,,,,,,,,,,
645,532,14,2650,"Gegenwart des ersten Bürgermeisters und unter jenen Umständen, Befehle ",bürger;,,,,,,,,,,,,,,,,
645,532,14,2651,ertheilt habe.,,,,,,,,,,,,,,,,,
645,532,14,2652,"Außer dem, was ich selbst in Bezug auf Hrn. Hegetschweiler sah und ",,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,2653,"erzählte, ist mir auch noch von einem glaubwürdigen Augenzeugen, dessen ",,,,,,,,,,,,,,,,,
645,532,14,2654,"Wahrheitsliebe von keiner Parthei bezweifelt würde, Folgendes mitgetheilt ",liebe;,,,,,,,,,,,,,,,,
645,532,14,2655,worden:,,,,,,,,,,,,,,,,,
645,532,14,2656,"„- - - als ich sah, daß von der Post her, Hr. Hegetschweiler auf den ",,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,2657,"Dragoner Lieut. Fenner zulief, ihm zwei große Papiere übergab und nachdem ",,,,,,,,,,,,,,,,,
645,532,14,2658,"er ihm schnell einige Worte gesagt hatte, sich wieder entfernte. Fenner, ",wort;,,,,,,,,,,,,,,,,
645,532,14,2659,"den Säbel am Schlagband tragend, und die Papiere in der rechten Hand hoch ",,,,,,,,,,,,,,,,,
645,532,14,2660,"in die Luft streckend, rief mit ganz lauter Stimme: ",,,,,,,,,,,,,,,,,
645,532,14,2661,"„ein Befehl von der Regierung!” ritt auf Hrn. Oberstl. Brunner, als dem ",regierung;,,,,,,,,,,,,,,,,
645,532,14,2662,"ihm zunächststehenden Offizier zu und über gab ihm die Papiere, die ",,,,,,,,,,,,,,,,,
645,532,14,2663,dieser dann Hrn. Oberst Hirzel zuzustellen suchte. Auf einmal sah ich Hr. ,,,hirzel B.;,,,,,,,,,,,,,,
645,532,14,2664,Hegetschweiler zwischen dem Hotel Baur und den vor demselben ,,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,2665,aufgestellten Chaisen halb taumelnd zurückkommen und an der Ecke des ,,,,,,,,,,,,,,,,,
645,532,14,2666,Hotels gegen dem Windeck niedersinken.,,,,,,,,,,,,,,,,,
645,532,14,2667," — Es ist und bleibt”, fährt dieser „Berichterstatter fort, „eine reine ",,,,,,,,,,,,,,,,,
645,532,14,2668,"Unmöglichkeit, daß Fenner damals nur einen Schuß hätte thun können, am ",,,,,,,,,,,,,,,,,
645,532,14,2669,allerwenigsten auf Hr. Hegetschweiler; denn dieser ging auf ihn (Fenner) ,,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,2670,"zu, bevor er getroffen war, und letzterer hätte nicht den Säbel, die ",,,,,,,,,,,,,,,,,
645,532,14,2671,"Pistolen und die Papiere zugleich in der rechten Hand halten können, mit ",,,,,,,,,,,,,,,,,
645,532,14,2672,"der linken hielt er die Zügel des Pferdes, das ihm genug zu schaffen gab. ",,,,,,,,,,,,,,,,,
645,532,14,2673,"Es ist vielmehr wahrscheinlicher, daß von den Landleuten, welche unter ",land;,,,,,,,,,,,,,,,,
645,532,14,2674,der Halle und anderwärts zerstreut standen und auf die Besatzung des ,,,,,,,,,,,,,,,,,
645,532,14,2675,"Portals im Feldhof hinüberfeuerten, ein solcher Schuß absichtlos den ",,,,,,,,,,,,,,,,,
645,532,14,2676,"rückkehrenden Hegetschweiler getroffen hat, worauf dieser wieder über den ",,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,2677,Platz gegen das Zeughaus hin gehen wollte bis er «umsank.”,,,,,,,,,,,,,,,,,
645,532,14,2678,"Auch ich könnte mit Gewißheit, — und ich bin dessen froh, — weder das ",,,,,,,,,,,,,,,,,
645,532,14,2679,Militär noch die Leute vom Landsturm des unglüklichen Schußes ,land;,,,,,,,,,,,,,,,,
645,532,14,2680,"beschuldigen; aber auch ich kann aus zwei Gründen nicht glauben, daß ",glaube;,,,,,,,,,,,,,,,,
645,532,14,2681,derselbe von einem Dragoner hergekommen sei. Erstlich war es ganz ,,,,,,,,,,,,,,,,,
645,532,14,2682,"unbestritten ein Schrotschuß; von allen Gefallenen und Verwundeten nun, ",,,,,,,,,,,,,,,,,
645,532,14,2683,"die größtentheils von Kavalleristen getroffen waren, war auch nicht bei ",,,,,,,,,,,,,,,,,
645,532,14,2684,"Einem eine Spur von Schrot zu finden, was doch wohl der Fall hatte sein ",,,,,,,,,,,,,,,,,
645,532,14,2685,"müssen, wenn die Kavalleristen damit und nicht mit gewöhnlichen scharfen ",,,,,,,,,,,,,,,,,
645,532,14,2686,"Patronen versehen gewesen wären. Auch sind solche, wie Hr. Oberst Hirzel ",,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,2687,"sich gewiß noch zu erinnern weiß, und wie die hierüber ausgestellte ",,,,,,,,,,,,,,,,,
645,532,14,2688,"Rechnung am klarsten beweist, den Dragonern wirklich ausgetheilt worden. ",,,,,,,,,,,,,,,,,
645,532,14,2689,"— Zweitens ging der Schuß, nach ärztlichem ,Zeugniß und nach dem des Hrn. ",,,,,,,,,,,,,,,,,
645,532,14,2690,"Fierz, der Hegetschweiler im Posthause sah, von unten aufwärts, was bei ",,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,2691,dem Schuße eines zu Pferde sitzenden Dragoners nicht möglich wäre. — ,,,,,,,,,,,,,,,,,
645,532,14,2692,"Sodann waren, wie man weiß, gewiß nicht nur Flinten, Stutzer und ",,,,,,,,,,,,,,,,,
645,532,14,2693,"Pistolen, sondern auch Jagdflinten auf dem Platze. Man kann also wohl ",,,,,,,,,,,,,,,,,
645,532,14,2694,"Vermuthungen haben, mit Gewißheit aber, ich wiederhole es, wird Niemand ",,,,,,,,,,,,,,,,,
645,532,14,2695,"den Thäter bezeichnen können — was, nicht nur für den Betreffenden, ",,,,,,,,,,,,,,,,,
645,532,14,2696,sondern im Allgemeinen und gewiß auch für die Hinterlassenen des ,,,,,,,,,,,,,,,,,
645,532,14,2697,Verewigten besser sein mag.,,,,,,,,,,,,,,,,,
645,532,14,2698,"29b) Ich weiß nicht, ob ich Hrn. Oberst Hirzel unter jetzigen Umstanden ",,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,2699,"einen Dienst damit erweise, wenn ich öffentlich erkläre, daß ich ihn für ",,,,,,,,,,,,,,,,,
