"id","author_id","bibliography","transcript","token_sequence","token","author_name"
"5045","231","136","4","647","Sie selber hatte seit Jahren mehr und mehr gekränkelt, großenteils infolge jener Lungenentzündung, und hatte darum jeden Gedanken an eheliche Verbindung schon ganz weggewiesen. ",NULL
"5046","231","136","4","648","In dieser Zeit war ich frisch und gesund herangewachsen, - war es nun der Arzt, der sein Auge auf die gesunde jüngere Schwester warf? – ",NULL
"5047","231","136","4","649","So viel war gewiß: er konnte von unserm Hause nicht loskommen und unser Haus nicht von ihm. ",NULL
"5048","231","136","4","650","Es ist viel, sehr viel darüber gegangen, auch in jener Zeit der Entscheidung noch - in dem Winter 1817-1818 - was ich nicht noch einmal durchempfinden möchte, auch nicht erzählen kann. ",NULL
"5049","231","136","4","651","Meine guten Eltern waren so ratlos wie ich, denn so sehr wir die Biederkeit und Berufstreue des Mannes schätzten, so war doch die große Verschiedenheit seines und unsers Wesens uns nicht verborgen. ",NULL
"5050","231","136","4","652","Ein völliges Abreißen wie ein völliges Verschmelzen schien gleich unmöglich. ",NULL
"5051","231","136","4","653","Wer vermag zu sagen, was in solchen Lebensfragen die endliche",NULL
"5052","231","136","4","654","Entscheidung gibt? ",NULL
"5053","231","136","4","655","Ich vermöchte es nicht, weiß aber Eines: <<Unsers Schicksals Buch (auch ein Buch mit sieben Siegeln) ward Ihm übergeben» - und so glaube ich denn getrost: es war in Gottes Buch geschrieben, daß ich Heußers Frau, die Mutter seiner“ Kinder werden sollte, so eigentümlich vorherbestimmt, wie in ihnen unsere Naturen sich mischen sollten.",NULL
"5054","231","136","4","656","Der siebente Mai 1818, ein herrlicher Frühlingstag, war der Tag unserer Verlobung, die der greise, ehrwürdige Vater mit einem herzlichen Gebete einsegnete. ",NULL
"5055","231","136","4","657","Dann folgten die üblichen Besuche bei unsern Verwandten in der Stadt, die den «jetzt gemachten Mann» nunmehr freundlich und herzlich aufnahmen. ",NULL
"5056","231","136","4","658","Von Heußers Angehörigen gewannen die beiden einzigen, bei denen er mich einführte, meine herzliche Liebe. ",NULL
"5057","231","136","4","659","Die erste: seine Schwester, Verheiratete Baumann auf der Höhe, bei welcher kurz vorher der Vater verstorben war.",NULL
"5058","231","136","4","660","Sie war ein Kind jener Erweckungszeit; in schwerer Krankheit, im Sommer 1818, traf ihr Bruder als Arzt sie mehr noch an der Seele als am Leibe leidend, in furchtbarer Seelenangst; [79]",NULL
"5059","231","136","4","661","er bat uns, sie zu besuchen, zu trösten, und sie nahm den Trost des Evangeliums in ein offenes durstiges Gemüt auf.",NULL
"5060","231","136","4","662","Nur anderthalb Jahre lebte sie noch als meine Schwester. ",NULL
"5061","231","136","4","663","Der zweite war der liebste oder einzige Jugendfreund Eures Vaters: Heinrich Gattiker [*82] im Schönenberg, der, mit ihm aufgewachsen, alle Jugendfreuden, wohl auch Jugendstreiche, mit ihm geteilt hatte und ihm treu war wie Gold. ",NULL
"5062","231","136","4","664","Er war ein schöner, gleich seinem Freunde hochgewachsener Mann, von außen ein einfacher Bauer, aber durch fleißiges Lesen in allem Wissenswertem für den Nichtgelehrten bewandert, begabt mit feinem Verstande, tiefem Gemüt und einem Mutter-Witz, der seinesgleichen kaum fand. ",NULL
"5063","231","136","4","665","Dabei war er - im Gegensatz zu den gewöhnlichen Leitern einer Dorfgemeinde – die ungeschminkte Natürlichkeit selbst. ",NULL
"5064","231","136","4","666","Man kann sich nichts Naturwüchsigeres denken als den Verkehr der beiden Jugendfreunde, denn Heußer wie Gattiker war der abgesagteste Feind jedes Anhauchs von affektiertem Wesen. ",NULL
"5065","231","136","4","667","Nie hörte man aus beider Munde ein einziges jener bei uns eingebürgerten Fremdwörter, durch deren Gebrauch sonst vornehniere Landleute ihre Bildung kundgeben zu müssen glauben. ",NULL
"5066","231","136","4","668","Gattiker blieb unser Hausfreund bis zu seinem Tode, 1852.",NULL
"5067","231","136","4","669","Noch steht aus unserer Brautzeit jener Abend klar in meiner Erinnerung, da wir beide miteinander auszogen, um das Plätzchen zu unserer Wohnstätte auszusuchen; ",NULL
"5068","231","136","4","670","denn ein Haus mußte gebaut werden, wenn wir im Hirzel leben wollten, was dem bisherigen Fremdling feststand, der kurz vorher das Bürgerrecht hier gekauft hatte, und was ja auch meines Herzens Wunsch war. ",NULL
"5069","231","136","4","671","Die Nähe der Kirche und eine Lage an der einzigen Straße, die damals noch den Hirzel durchschnitt,",NULL
"5070","231","136","4","672","waren die Bedingungen des «Doktors» bei dieser Wahl. ",NULL
"5071","231","136","4","673","Und wie freute ich mich, als mein Bräutigam mich nach einigen andern Plätzchen, die er Vorläufig ins Auge gefaßt, auf eines führte, das wir Schwestern längst geliebt und durch manche Erinnerung eingeweiht hatten. ",NULL
"5072","231","136","4","674","Es ist dasselbe, da nun unser Haus seit vielen Jahren (seit 1822) steht, das Haus, in welchem Ihr alle Eure Kindheit verlebt habt, denn dieses Plätzchen, das so lieblich auf das nahe Kirchlein am Fuße des [80] Hügels herniederschaut, wurde noch an jenem Abend zum Wohnplatz auserkoren.",NULL
"5073","231","136","4","675","Aus manchen Gründen wurde die Hochzeit erst um zwei, dann noch um ein Jahr verschoben. ",NULL
"5074","231","136","4","676","Es war nicht leicht, gleich eine Wohnung zu finden, und umsichtig und sparsam, wie der Bräutigam war, wollte er den Hausbau nicht auf der Stelle beginnen, sondern die Materialien dazu - Holz und Steine etc. mit Zeit und Weile - meistens als Bezahlung ärztlicher Konti - herschaffen. ",NULL
"5075","231","136","4","677","Endlich war unsere Verbindung auf den Herbst 1820 festgesetzt. ",NULL
"5076","231","136","4","678","Ein vorläufiges Logis war nun auch gefunden, in der bisher von Mietsleuten bewohnten zweiten Wohnung des Hauserhauses, wo der Bräutigam von Anfang an Apotheke und Schlafstätte, später aber, als die Familie Pfenninger weggezogen und ein Sohn des Verwalters Hauser mit seiner Familie ins väterliche Haus eingezogen war, bei diesem auch seine Kost genommen hatte. ",NULL
"5077","231","136","4","679","Da, als wir uns zur Hochzeit rüsteten, wurde der arme Doktor von einer Nervenfieber [*83] -Epidemie, deren Erkrankte er in Egeri in großer Zahl behandelt hatte - und zwar sehr glücklich - nun selbst ergriffen. ",NULL
"5078","231","136","4","680","Seine starke Natur widerstand lange, er meinte, nicht Zeit zu haben, krank zu sein, und so entwickelte sich ein langsam schleichendes Fieber, ein beängstigender Zustand, der Monate lang anhielt. ",NULL
"5079","231","136","4","681","Es war eine schwere Zeit, doppelt schwer, da ich unter den vorhandenen Verhältnissen den einsamen Kranken nicht einmal so recht pflegen konnte. ",NULL
"5080","231","136","4","682","Auch sie ging vorüber, der Kranke genas allmählich zu früherer Kraft, aber die Hochzeit mußte auf den Frühling verschoben werden.",NULL
"5081","231","136","4","683","Es war am neunten April 1821, wieder an einem köstlichen etzt Vor-Frühlingstage, als mein Vater in der Morgenfrühe, im lieben Kirchlein, vor wenigen teilnehmenden Zeugen zunächst den Meinen allen - unsere Hände zum ehelichen Bunde ineinander legte. ",NULL
"5082","231","136","4","684","Dann fuhren wir in Heußers Chaischen, nach damaliger langsamer Reiseart, am gleichen Tage bis Winterthur, übernachteten bei Freunden (Hanharts), setzten Tags darauf den Weg fort nach Schaffhausen, wo wir den Rheinfall und alte Freunde (Kirchhofers) besuchten. ",NULL
"5083","231","136","4","685","Am dritten Tage, Mittwochs, ging es zurück nach Zürich und [81] Donnerstags, nach dort ingenommenen Hochzeitsgaben («Aussteuern») in die Heimat zurück. ",NULL
"5084","231","136","4","686","So sehr einfach – in unserer Zeit kaum mehr glaublich - begann unser Ehestand, und so wurde er auch fortgesetzt. ",NULL
"5085","231","136","4","687","Bald vermißte ich schmerzlich das bei aller Armut und Einfachheit doch innerlich so reiche, schöne Pfarrhausleben. ",NULL
"5086","231","136","4","688","Überhaupt - wie sollte ich Euch, meine Kinder, verbergen Wollen, was Ihr selbst so vielfach gesehn und miterlebt habt, wenn ich es auch mit tiefem Herzensweh und nicht ohne Selbstanklage niederschreibe?",NULL
"5087","231","136","4","689","Unsere Ehe war, obschon wir uns gegenseitig lieb hatten und lieb behielten, doch (wie freilich tausend andere, glücklich genannte) keine ihrem Grundgedanken entsprechende Ehe, da zwei eins geworden - dazu waren wir einander zu ungleich. ",NULL
"5088","231","136","4","690","Könnte ich ganz objektiv, als eine nicht Beteiligte darüber reden, so würde ich sagen: ",NULL
"5089","231","136","4","691","«Es fehlte den beiden ein gemeinsamer Mittelpunkt, in welchem sie ganz zusammenflossen, um von da aus auch in andern Dingen ineinander eingehn zu können. ",NULL
"5090","231","136","4","692","Der Mann lebte in angestrengtester Tätigkeit ganz in der Außenwelt, die Frau in einer Welt des Herzens; der Mann Wollte aus Grundsatz alles, bis ins Kleinste, selbst tun, in allen Dingen selbst Hand anlegen, und dazu hatte er die volle Befähigung; ",NULL
"5091","231","136","4","693","was er angriff, wurde so, wie er es wollte, - und hierin lag nun die Begabung der Frau ganz und gar nicht; ",NULL
"5092","231","136","4","694","dabei hatte sie, wenn auch außerordentlich einfach gewöhnt, doch in der neuen Lage fortan manches zu entbehren, was ihr bisher Lebensbedürfnis war; ",NULL
"5093","231","136","4","695","die Freuden und der Segen der Gastfreundschaft gehörten für ihren Mann zu den zu vermeidenden Luxusgegenständen; ",NULL
"5094","231","136","4","696","er hatte das Seinige so unendlich mühevoll erworben und mußte das bei anwachsender Familie immer noch, <so> [*84] daß Sparsamkeit sein erster Grundsatz war und blieb, was die Frau nicht in allen seinen Anwendungen begreifen konnte; ",NULL
"5095","231","136","4","697","auch verstand sie nur zu entbehren, aber nicht das Vorhandene zu vervielfältigen. ",NULL
"5096","231","136","4","698","Endlich erschütterte der (manchmal von ihm selbst beklagte) «Zorn des Mannes>> die Frau, die so was bisher nicht gekannt hatte, bis ins Mark hinein, wiewohl er in den meisten Fällen schnell verrauchte und dann einer besondern Freund [82] Hand bot, um die Aussprache, zu welcher Marie Pfenninger den guten Grund gelegt, sich noch ganz zu eigen zu machen.",NULL
"5097","231","136","4","699","Sobald Anna im Herbst 1842 nach Hause zurückgekehrt war, begann sie den Unterricht der beiden jüngsten Schwesterchen, in den Johanna sich drei Jahre später mit ihr teilte, bald ihn ganz übernahm, da Anna die meiste Zeit bei der Tante in Zürich weilte, dort auch in Unterrichtgeben sich übend.",NULL
"5098","231","136","4","700","Manche Umstände wirkten zusammen, daß die beiden jüngern Schwestern so ziemlich auf den Unterricht der ältern beschränkt blieben, kaum daß einer jeden von ihnen zu ihrer Weiteren Ausbildung ein halbes Jahr in der französischen Schweiz, und der Regula (sie hatte sich selbst als kleines Kind Ege genannt, der Name hatte sich unter den Geschwistern fortgepflanzt, bis er zu dem allgemein angenommenen: Ega wurde) ein kurzer, oft unterbrochener Aufenthalt in Zürich zuteil wurde. ",NULL
"5099","231","136","4","701","Es waren eben indessen andere Verhältnisse in unserer Familie eingetreten, Ereignisse, welche allem eine andere Wendung gaben.",NULL
"5100","231","136","4","702","Wie gar nichts sind doch alle menschlichen Pläne und Voraussetzungen, wie werden sie immer von der Wirklichkeit zu Schanden gemacht! << Der Mensch denkt, Gott lenkt.>>",NULL
"5101","231","136","4","703","Meine ältesten Töchter, für deren Ausbildung zum Unterrichtgeben ich so ängstlich gesorgt hatte, in welche Gedanken sie auch schon praktisch eingegangen waren, wurden auf ganz andere Wege geführt, und Ega, die so viel wenigern und mangelhaften Unterricht erhalten hatte, wurde später recht eigentlich dazu berufen, jungen Leuten das Französische beizubringen. ",NULL
"5102","231","136","4","704","Schon stehen mehrere ihrer Schüler auf Pfarrstellen unsers Kantons, und es sind Schülerinnen von ihr in der Ferne - von Bremen bis Edinburg - zerstreut.",NULL
"5103","231","136","4","705","Meta aber war und blieb «die Hausehre», frühe schon ein gewissenhaftes Hausmütterchen‚ später die Stütze und Pflegerin der noch bis ins späte Alter oft - namentlich jeden Winter - schwer leidenden Tante und der inzwischen auch alt und müde gewordenen Mutter. [103]",NULL
"5104","231","136","4","706","Schnell folgten sich die Veränderungen in unserm Hause durch eheliche Verbindungen. ",NULL
"5105","231","136","4","707","Der Älteste ging auch hierin voran. ",NULL
"5106","231","136","4","708","Es war im Frühjahr 1849, als eine junge Bündnerin, Elise von Flugi aus Chur, auf Anraten des trefflichen Dr. Kaiser, des vielbekannten und hochgeehrten Badearzt(es> in Pfäfers, Tante Regelis Vieljährigem Freund, in unser Haus eintrat, in die Obhut der Tante und in die ärztliche Pflege der beiden Doktoren Heußer (sie litt an hartnäckigem Augenübel) übergeben. ",NULL
"5107","231","136","4","709","Das junge Mädchen schloß sich an uns alle an, und als ihr Aufenthalt bei uns, im Sommer 1850, zu Ende ging, begehrte sie dringend, daß eine meiner Töchter - die Wahl fiel auf Johanna - sie begleite und wieder in ihre Heimat - Chur - einführe. ",NULL
"5108","231","136","4","710","Zugleich erging die freundliche Einladung an Theodor von seinen Universitätsfreunden, Elisens Brüdern - dem Dichter Alfons Flugi [*114] und seinem früh Verstorbenen Bruder Constans - er möchte seine Schwester in Chur abholen, oder vielmehr, da die Familie eben im Begriffe, einen Aufenthalt in ihrer ursprünglichen Heimat, dem Engadin zu machen, dort im hohen St.Moritz, dessen Heilquelle - damals erst recht in ihrem Rufe steigend - ohnehin für den Arzt Interesse hatte. ",NULL
"5109","231","136","4","711","Gesagt, getan!",NULL
"5110","231","136","4","712","Theodor machte sich - Wie er meinte für einige Tage - frei, reiste mit Pferd und Chaischen nach Chur und schloß sich dort an die Familie von Flugi zur Reise nach dem Engadin an. Schon hatten sie den größten Teil der Gebirgsfahrt glücklich zurückgelegt, da - am letzten Abhang des Julier, in der Nähe von Silvaplana - stürzt Theodors Pferd, und nur mit größter Mühe konnte es möglich gemacht werden, mit ihm St.Moritz zu erreichen. ",NULL
"5111","231","136","4","713","Das arme Tier war gefährlich beschädigt, sein Besitzer wollte sich nicht von ihm trennen, bis es hergestellt wäre, - und so wurden aus den zwei Tagen, die er im Engadin hatte zubringen wollen, drei volle Wochen, bis er mit dem genesenen Pferde wieder reisen konnte.",NULL
"5112","231","136","4","714","Aber dieser unfreiwillige Aufenthalt war es, der ihn seiner Lebensgefährtin und sie ihm zuführte. ",NULL
"5113","231","136","4","715","Regine von Flugi, geb. 24. April 1827, die einzige Tochter des jüngsten Sohnes der zahlreichen Familie von Flugi in St.Moritz, wohnte hier [104] im angestammten Hause. ",NULL
"5114","231","136","4","716","Frühe schon, im zehnten Jahre, hatte sie ihre Mutter verloren, und jetzt trauerte sie an dem noch frischen Grabe ihres Vaters. ",NULL
