"Transcript","Author","Bibliography","no","text","scene","invivo","chronology","people","places","footing (IM)","encounter (Goffman)","PC","comment","Story elemet"
12,532,279,5056,"Auch der Antrag, die Stände Bern und Waadt hinsichtlich ihres bundeswidrigen Auflehuens gegen die oorörtlichen Anordnungen zu mißbilligen erhielt keine Mehrheit.",,,,,,,,,,
12,532,279,5057,"Aber auch hiemit waren die radikalen Gesandtschaften nicht befriedigt.",,,,,,,,,,
12,532,279,5058,"Sie wollten noch ihrem Groll gegen Herrn Staatsschreiber Meyer besonders Luft machen.",,,,,,,,,,
12,532,279,5059,"Konnten sie eine Mißbilligung des Vororts nicht durch eine Mehrheit zu Stande briugeu, so hofften sie doch eine solche gegen den eidgenössischen Commissarius Staatsschreiber Meyer zu erzielen.",,,,,,,,,,
12,532,279,5060,"Der Vorort legte den Bericht des eidgenössischen Commissariats vor, worin die Handlungsweise desselben von Herrn Meyer selbst in folgender Weise auseinandergesetzt wurde: Es war am 13.",,,,,,,,,,
12,532,279,5061,"Mai Morgens, als der hohe vorörtliche Regierungsrath mich in seine Versammlung berief und mir den Wunsch zu erkennen gab, ich möchte mich mit der größtmöglichsten Eile nach dem Kanton Wallis begeben, um als getreuer Berichterstatter ihn von den dort stattfindenden Ereignissen stetsfort in Kenntniß zu erhalten, nöthigenfalls aber auch um [779-783] unter gewissen Umständen als zweiter eidgenössischer Commissarius dafelbst aufzutreten und in dieser Eigenschaft mich mit dem ersten eidgenössischen Commissarius, Herrn Altlandammann Schmid, anzuschließen.",,,,,,,,,,
12,532,279,5062,"Das Schwierige und Bedenkliche einer solchen doppelten Stellung wurde von mir gleich bei der ersten Eröffnung, welche mir hieruber von Seiten der hohen vorörtlichen Regierung gemacht wurde, nicht verrannt;",,,,,,,,,,
12,532,279,5063,"allein ich glaubte hierin nicht Grundes genug zu finden, um dem in meine Person von Seiten des hohen Vorortes gesetzten Vertrauen nicht zu entsprechen.",,,,,,,,,,
12,532,279,5064,"Zu persönlichen Opfern für das von mir erkannte Gnte und Wahre jederzeit bereit, entsprach ich dem an mich erlassenen Rufe und meine Abreise geschah schon den 13.",,,,,,,,,,
12,532,279,5065,"Nachmittags 1'/, Uhr.",,,,,,,,,,
12,532,279,5066,"Ich glaubte, daß es mir gelingen dürfte, schon den 14.",,,,,,,,,,
12,532,279,5067,"Abends oder in der Nacht in Sitten einzutreffen.",,,,,,,,,,
12,532,279,5068,"Der Uebergaug über die Gemmi war aber so mühsam und schwierig, daß ich erst den 15.",,,,,,,,,,
12,532,279,5069,"Morgens in Sitten eintraf.",,,,,,,,,,
12,532,279,5070,"Ich hielt es für meine erste Aufgabe nach meiner Ankunft an dem Sitzungi'orte der Regierung von Wallis, mich an diese Regierung zu wenden und ihr von den mir vom hohen Vorort ertheilten Aufträgen und den mir mitgegebenen Instruetionen Kenntniß zu geben.",,,,,,,,,,
12,532,279,5071,"Ich verlangte aber sofort nach meiner Ankunft, noch während der Dauer der Morgensitzung des hohen Großeu Rathes, eine Andienz bei dem Herrn Präsidenten des Staatsrathes, die mir auch sogleich gewährt wurde.",,,,,,,,,,
12,532,279,5072,"Ich theilte hier dem Herrn Präsidenten I.",,,,,,,,,,
12,532,279,5073,"Zen-Rufsinen meine Instruetionen mit, welche über den Zeitpunkt meines Statt zu habenden Auftretens als eidgenössischer Commissarius folgende Vorschriften enthielten: Der eidgenössische Vorort wünscht indessen, daß Sie Ihre Eigenschaft als eidgenössischer Commissorins nur iu dein Fall entwickeln mögen, wenn die Verhältnisse im Kanton Wallis sich so gestalten sollten, daß die Anwesenheit eidgenössischer Commissarien wirklich nothwendig erscheint, und die Regierung von Wallis Ihnen diesfalls einen bestimmten Wunsch zu erkennen gibt.",,,,,,,,,,
12,532,279,5074,"In diesem letztern Fall werden Sie alsdann sofort Ihren Herren Collegen davon benachrichtigen.",,,,,,,,,,
12,532,279,5075,""""" Mit der Erösfnung dieser Instruetion verband ich die Anfrage au den Herrn Präsidenten des Staatsrathes, ob die Zustände im Kanton Wallis der Art »seien, daß das Auftreten eines eidgenössischen Commissarius als durchaus nothwendig erscheine und ob es im Wunsche des hohen Staatsrathes von Wallis liege, daß ich als solcher auftrete.",,,,,,,,,,
12,532,279,5076,"Diese Anfrage wurde mir ganz unumwunden verneint, es wollte mich sogar zufolge meiner Rücksprache mit dem Herrn Staatsrathspräsidenten und aus andern Umständen bedünken, daß man der Ankunft und dem Auftreten eidgenössischer Commissarien eher entgegen als für selbes gestimmt war.",,,,,,,,,,
12,532,279,5077,"Wenigstens erklärte der hohe Staatsrath in einer nnterm 13.",,,,,,,,,,
12,532,279,5078,"an das in Sitten versammelte Contingent erlassenen Proelamation, gleichsam um sich gegen einen Vorwurf zu rechtfertigen.",,,,,,,,,,
12,532,279,5079,"Folgendes: Kommen auch eidgenössische Commissarien ius Land, so ist es nicht wahr, daß der Staatsrath dieselben berufen habe.",,,,,,,,,,
12,532,279,5080,""""" Und in seiner Botschaft an den Großen Rath, vom gleichen Tage, über die Lage des Landes spricht er sich noch bestimmter über seiue Gesinnnng hinsichtlich des Auftretens eiues eidgenössischen Commissarius aus: Es ist aber,"""" so heißt es dort, falsch, baß wir die Sendung eidgenössischer Commissarien verlangt haben.",,,,,,,,,,
12,532,279,5081,""""" Ueber die Gesinnung des Staatsrathes von Wallis, anbetreffend meines Auftretens als eidgenössischer Commissarius, war ich also gleich am ersten Tage meiuer Ankunft in Sitten im Reinen;",,,,,,,,,,
12,532,279,5082,"es war ganz gewiß, daß man ein solches Auftreten nicht nur nicht wünschte, sondern vielmehr ganz entschieden dagegen gestimmt war.",,,,,,,,,,
12,532,279,5083,"Wenn auch die Lage des Landes bei meiner Ankunft iu Sitten keineswegs einen beruhigenden Anblick gewährte, wenn auch augenscheinlich war, daß eine ziemliche Erbitterung und Gereiztheit, namentlich im Schooße des Großen Rathes, herrschte, so war denuoch bei dieser zuverlässigen Kunde von der Gesinnung des hohen Staatsrathes, sowie bei der jetzt noch herrschenden äußern Ruhe, der Pfad, welchen ich mit Hinblick auf die mir vom hohen Vororte ertheilte Instruetion einzuschlagen hatte, kaum zweifethaft.",,,,,,,,,,
12,532,279,5084,"Ich beschränkte mich darauf, als bloßer Berichterstatter für einstweilen dein fernern Verlaufe der Ereignisse zusehen zu wollen.",,,,,,,,,,
12,532,279,5085,"Vom 15.",,,,,,,,,,
12,532,279,5086,"bis zum 17.",,,,,,,,,,
12,532,279,5087,"Abends blieben die Zustände ganz dieselben, auch mein Verhalten'und meine Handlungsweise änderte sich nicht.",,,,,,,,,,
12,532,279,5088,"Sobald ich aber den 17.",,,,,,,,,,
12,532,279,5089,"Abends von dem vom hohen Großen Rathe gefaßten Beschlusse, vou den heftigen Auftritten im Schooße des Großen Rathes, welche seinem Erlafse vorangegangenen, sowie namentlich als unmittelbarer Augenzeuge von den drohenden Anstalten der Mitglieder des Martinachercommittees und der Chefs der jungeu Schweiz Kenntniß erhielt, da glaubte ich mich verpflichtet, den hohen Staatsrats) nochmals an meine Stellung und meine Instruetion eriunern zu sollen und seinen Wunsch und Willen sofort zu vernehmen.",,,,,,,,,,
12,532,279,5090,"Ich begab mich daher in der Nacht Abends gegen 11 Uhr an den Sitzungsvrt desselben und verlangte eine Andienz.",,,,,,,,,,
12,532,279,5091,"Er war noch versammelt.",,,,,,,,,,
12,532,279,5092,"Ich wurde vou dem Herrn Staatsrathspräsideitten empfangen, welchem ich die Erklärung abgab, daß ich bereit sei, als eidgenössischer Commissarins aufzutreten, wenn der hohe Staatsrath es veilange.",,,,,,,,,,
12,532,279,5093,"Ich fügte dieser Erklärung die Bemerkung bei, daß die Ansichten der hohen Behörde bei der ernsten Wendung der Zustände des Kantons iu Beziehung ans meine Stellung sich vielleicht nunmehr auch geändert haben dürften.",,,,,,,,,,
12,532,279,5094,"Der Herr Präsident des Staatsrathes versprach, sogleich meine Erösfnung der Behörde vorlegen zu wollen und eine sofortige Mittheilung ihrer Verfügung, weun diese dahin gehen sollte, daß man mein Auftreten als eidgenössischer Commissarms wünsche.",,,,,,,,,,
12,532,279,5095,"Ich entfernte mich und harrte einem Bescheide entgegen, welcher mir aber nicht zukam.",,,,,,,,,,
12,532,279,5096,"Ich mußte daraus entnehmen, daß der hohe Staatsrath seine Ansicht und seinen Willen über meine Stellung noch nicht geändert hatte.",,,,,,,,,,
12,532,279,5097,"So verblieb ich abermals in meiner bisherigen Stellung, doch säumte ich nicht, noch in der Nacht Erpresse an den eidgenössischen Vorort über die Gemmi und an Herrn Commissär Schmid über den Sanetsch abgehen zu lassen, und denselben von der bedenklichen Lage des Landes Kenntniß zu geben.",,,,,,,,,,
12,532,279,5098,"Beide, sowohl den hohen Vorort als Herrn Commissär Schmid, setzte ich von meiner bisherigen Handlungsweise und meinem Verhalten in Kenntniß und erbot mir von - dem hohen Vororte weitere Befehle und Weisungen.",,,,,,,,,,
12,532,279,5099,"Die Ereignisse des 18.",,,,,,,,,,
12,532,279,5100,"Mai drängten sich mit einer reißenden Schnelligkeit.",,,,,,,,,,
12,532,279,5101,"In dem Augenblicke, wo der Einmarsch der Landwehrtrnppen in der Stadt erfolgte und ein Zusammentreffen in der Stadl Sitten mit den in der Nähe derselben stehenden Iungschweizern zu befürchten war, verfügte ich mich nochmals zu dem Staatsrathe, diesmal auf das Stadthaus, um denselben nochmals auf meine Instruetionen aufmerksam zu machen und mich über die Wege und Mittel zu berathen, die, sofern man nun mein Auftreten als eidgenössischer Commissarius wünschen sollte, von mir einzuhalten waren, um so ohne Schwächung des Ausehens der Verfassung und Gesetze, sowie des Ansehens, der Kraft und Wirksamkeit der Verfassungsmäßigen Behörden einem unheilvollen Zusammenstoße vorzubeugen und einen Bürgerkrieg zu vermeiden.",,,,,,,,,,
12,532,279,5102,"Ich erhielt den gleichen Bescheid.",,,,,,,,,,
12,532,279,5103,"Ich fand den Etaatsrath entschlossen, mit dem eisernen Arme der Gewalt Gehorsam der Verfassung, den Gesetzen und Behörden zu erzwingen, welchen eine Langmnth sonder Gleichen, daher sie oft mit Schwäche verglichen werden wollte, ernste Warnungen, Befehle und endlich Drohungen von Seite der obersten Landesbehörden nicht zu erhalten vermochten.",,,,,,,,,,
12,532,279,5104,"Der Staatsrat h glaubte sich vollkommen kräftig genug, um die Ruhestörer und Rebellen zur Ordnung zurückzuführen;",,,,,,,,,,
12,532,279,5105,"er wollte daher nichts von dem Auftreten eines eidgenössischen Commissärs wissen.",,,,,,,,,,
12,532,279,5106,"Meine Stellung blieb also dieselbe gegenüber der Regiernng des Landes wie bei meiner Ankunft.",,,,,,,,,,
12,532,279,5107,"Ich beschränkte mich daher auch diesmal darauf, durch einen Erpressen über den Sanetsch Herrn alt Landammaun Schmid von der fortdauernden höchst bedenklichen Gestaltung der Angelegenheiten des Kantons Wallis in Kenntniß zu setzen und ihn zu ersuchen, mit möglichster Beförderung in den Kanton Wallis sich zu begeben, wo ich mich ihm sodann in der Eigenschaft als zweiter Commissarins anschließen und es unsern vereinigten Bemühungen vielleicht gelingen werde, zur Verhütung des Bürgerkriegs etwas beizutragen.",,,,,,,,,,
12,532,279,5108,"Auch dem hohen Vororte gab ich durch eine Morgens in der Frühe des 19.",,,,,,,,,,
12,532,279,5109,"abgeschickte Depesche Nachricht von dein Vorgefallenen.",,,,,,,,,,
12,532,279,5110,"Ich setzte diese Berichterstattung fort bis zum 22.",,,,,,,,,,
12,532,279,5111,", wo ich die sichere Hoffnung haben durfte, Herrn alt Landammann Schmid in St.",,,,,,,,,,
12,532,279,5112,"Mauriz anzutreffen.",,,,,,,,,,
12,532,279,5113,"Ich verreiste daher am 23.",,,,,,,,,,
12,532,279,5114,"dorthin, nachdem ich zuvor dein Staatsrathe von Wallis, unter Berufung ans eine vom hohen Vororte mir übermittelte, vom 19.",,,,,,,,,,
12,532,279,5115,"datirte, am 21.",,,,,,,,,,
12,532,279,5116,"mir abgegebene Depesche, angezeigt hatte, daß der eidgenössische Vorort das eidgenössische Commissariat wirklich zum Eintritt in den Kanton beordert habe, und nachdem endlich jener mit Antwort vom gleichen Tage seine Einwilligung hiezu ertheilte, indem er mir erklärte, daß es ihm nunmehr angenehm sei, diese Abordnung des Commissariats zu vernehmen, und schloß mich Herrn Schmid als zweiler Commissarius in St.",,,,,,,,,,
12,532,279,5117,"Mauriz an, worauf wir beide unsere Reise nach Sitten fortsetzten.",,,,,,,,,,
12,532,279,5118,"Ich könnte mich auf diese gedrängte Uebersicht meiner Handlungsweise beschränken, in ihr ist auch ineine Rechtfertigung enthalten.",,,,,,,,,,
12,532,279,5119,"Der hohe Vorort wird es mir aber leicht verzeihen, wenn ich mir noch die Freiheit nehme, hier einem Vorwurfe zu begegnen, welchen man auf mich zu wälzen Gelüste trug.",,,,,,,,,,
12,532,279,5120,"Man schuldigt mich nämlich an, zur Verhütung des Bürgerkrieges nicht das Erforderliche, in meinen Kräften Liegende gethan und zu spät als eidgenössischer Commissarius aufgetreten zu fein.",,,,,,,,,,
12,532,279,5121,"Nur ein flüchtiger Hinblick auf die mir ertheilte Instruetion, sowie auf den Gang der Ereignisse und die von mir diesfalls gethanen.",,,,,,,,,,
12,532,279,5122,"Schritte zeigt, so sollte man wenigstens glauben, jedem vorurtheilsfreien Auge die gänzliche Grundlosigkeit einer solchen AnschnIdigung.",,,,,,,,,,
12,532,279,5123,"Ich habe bereits diejenige Stelle der mir ertheilten Instruetion erwähnt, welche mein Auftreten als eidgenössischer Commissarius nn die Bedingung knüpfte, daß die Regierung von Wallis sich damit einverstanden erkläre.",,,,,,,,,,
12,532,279,5124,"Ans meiner getreuen Berichterstattung geht uun hervor, daß ich alle gehörigen Schritte zur Erfüllung dieser Bedingung gethan habe, daß aber alle an dem Willen und dem Entschlusse des hohen Staatsrathes scheilerteu.",,,,,,,,,,
12,532,279,5125,"Es ist hier nicht meine Sache, die Vertheidigung des hohen Vorortes wegen dieser Instruetionsertheilung zu übernehmen;",,,,,,,,,,
12,532,279,5126,"es wäre mehr als Anmaßung von meiner Seite, wenn ich glauben wollte, daß die weisen und vaterländischen Absichten und Handlungen des hohen Vorortes noch einer Vertheidignng durch meine schwachen Kräfte bedürften.",,,,,,,,,,
12,532,279,5127,"Ueber einen Punkt erlaube ich mir jedoch einige Bemerkungen, weil mit diesem auch meine Rechlfertigung zusammenfällt.",,,,,,,,,,
12,532,279,5128,"Die Sendung eidgenössischer Commissarien in einen Kanton, dessen Ruhe und Verfassungsmäßige Ordmmg gestört zu werden drohen, hat allenthalben zum Hauptzwecke, die verfassungsmäßigen Behörden des Landes gegenüber den Aufrührern und Ruhestörern zu nnlerstützen.",,,,,,,,,,
12,532,279,5129,"Darüber nun, ob diese Behörden mit ihren eigenen Kräften der Ruhestörung vorzubeugen, sie zu unterdrücke!! vermögen, oder ob sie hiezu eidgenössische>! Rathes und eidgenössischer Hilfeleistung bedürfen, sind sie die ersten und wohl allein eomvetenten Richter.",,,,,,,,,,
12,532,279,5130,"Es ist daher nicht nur begreiflich, sondern es liegt ganz in der Natur der Sache, daß der hohe Vorort mein Auftreten als eidgenössischer Comuiissarius an einen daherigen Wunsch der Regierung von Wallis knüpfte.",,,,,,,,,,
12,532,279,5131,"Diese Bedingung meines Auftretens als eidgenössischer Commissarius war aber auch anderseits ganz unumgänglich nothwendig.",,,,,,,,,,
12,532,279,5132,"Was hätte eine einzelne Person, wenn auch mit dem Titel eines eidgenössischen Commissarius, aber ohne Zeichen ihrer amtlichen Würde, ohne irgend eine Macht, als die ihres Titels und ihrer Worte, zur Verhinderung von Gewaltthalen, zur Aufrechthaltung von Ruhe und Verfassungsmäßiger Ordnung im Lande wirken können, wenn die eigene Regierung im Lande ihren amtlichen Charakter nicht anerkennen, ihre guten Dienste,-ihre Vermittlung nicht gebrauchen, sich zu ihr in amtlichen Verkehr nicht einlassen will, ja gegen deren amtliches Auftreten sich förmlich verwahrt? Und in welcher Stellung würde ein solcher Commissarius gegenüber den Ruhestörern in einem Lande sich befinden? Soll er etwa da Anerkennung seines amtlichen Charakters suchen und würde er sie finden? Ohne förmliche Anerkennung meines amtlichen Charakters als eidgenössischer Commissarius durch die Regierung von Wallis wäre somit eine jede Wirksamkeit mir abgeschnitten gewesen und ein Auftreten als Comuiissarius gegen den Willen der Regierung hätte wahrlich keine andere Folge nach sich gezogen, als daß ich die größte Gefahr gelaufen wäre, meinen ofsiziellen Charakter und meine Person zugleich zu eompromittiren.",,,,,,,,,,
12,532,279,5133,"Wer übrigens den Gang der Ereignisse kennt, muß gestehen, daß das Auftreten eines eidgenössischen Commissarius auf denselben gar keinen Einfluß gehabt hätte, auch wenn die Regierung mit diesem einverstanden gewesen wäre.",,,,,,,,,,
12,532,279,5134,"Die Behörden hätte ein solches Auftreten in ihrem Gange nicht aufgehalten, noch viel weniger die Aufrührer.",,,,,,,,,,
12,532,279,5135,"Auch konnte ein solches Auftreten erst in dem Augenblicke stattfinden, wo es nichts mehr fruchten konnte.",,,,,,,,,,
12,532,279,5136,"Bis zum 17.",,,,,,,,,,
12,532,279,5137,"Abends nämlich war kein Anlaß vorhanden, als eidgenössischer Commissarius aufzutreten.",,,,,,,,,,
12,532,279,5138,"Es waren keine Ruhestörungen vorhanden, alle Behörden in Kraft und Wirksamkeit, und wenn auch einige Gereiztheit im Schooße des Großen Rathes statthatte, so war doch dieses gewiß kein Anlaß zu einem vermittelnden eidgenössischen Einschreiten.",,,,,,,,,,
